batch,rounding,layout_id,family,error_mode,source_count,arm,original_config,station_budget,conditions_per_layout_per_arm,completed_stations,station_id,discovered_channels,cleared_channels,virtual_time_s,discovered_fraction
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,6,15,8,3,1713.645102,0.5333333333333333
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,7,14,11,3,2002.241748,0.7333333333333333
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,8,3,12,3,2299.9614,0.8
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,9,4,12,3,2481.312637,0.8
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,10,7,12,5,3104.028419,0.8
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,11,8,13,5,3267.379656,0.8666666666666667
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,12,9,13,5,3430.730893,0.8666666666666667
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,13,10,13,5,3594.08213,0.8666666666666667
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,14,11,14,6,3851.615982,0.9333333333333333
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,15,12,15,6,4026.967219,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,16,1,15,6,4196.318456,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,17,2,15,12,4766.805799,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,18,13,15,14,5017.149949,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,19,24,15,14,5239.746595,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,20,23,15,14,5468.343241,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,21,22,15,14,5691.939887,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,22,21,15,15,6103.848265,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,23,20,15,15,6326.444911,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,24,19,15,15,6549.041557,1.0
round9_main,bounded,cluster_111070_smooth,cluster,smooth,15,recommended25,FINAL,25,1,25,18,15,15,6771.638203,1.0
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,2,9,1,0,436.0,0.0625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,3,4,1,1,818.682462,0.0625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,4,0,1,1,1129.682462,0.0625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,5,3,1,1,1440.682462,0.0625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,6,8,1,1,1751.682462,0.0625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,7,2,1,1,2062.682462,0.0625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,8,7,1,1,2373.682462,0.0625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,9,13,5,1,2684.682462,0.3125
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,10,19,6,5,4446.255944,0.375
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,11,25,7,6,4933.789953,0.4375
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,12,26,9,7,5368.948429,0.5625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,13,20,9,9,6139.991117,0.5625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,14,14,9,9,6402.991117,0.5625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,15,10,10,9,6810.937177,0.625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,16,11,12,10,7186.187128,0.75
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,17,5,12,12,8035.611463,0.75
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,18,1,12,12,8280.611463,0.75
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,19,6,12,12,8670.557523,0.75
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,20,12,12,12,8915.557523,0.75
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,21,17,12,12,9160.557523,0.75
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,22,22,14,12,9405.557523,0.875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,23,16,14,14,10173.881322,0.875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,24,21,15,14,10406.881322,0.9375
round9_main,bounded,edge_111071_smooth,edge,smooth,16,baseline31,BASE,31,1,25,27,16,15,10730.009767,1.0
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,1,0,0,0,119.0,0.0
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,2,5,3,0,428.0,0.1875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,3,4,5,0,645.351237,0.3125
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,4,3,7,0,862.702474,0.4375
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,5,2,8,0,1062.053711,0.5
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,6,1,8,0,1255.404948,0.5
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,7,12,10,0,1436.756185,0.625
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,8,11,11,0,1619.107422,0.6875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,9,10,11,0,1795.458659,0.6875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,10,9,11,0,1970.809896,0.6875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,11,8,11,0,2140.161133,0.6875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,12,7,11,0,2321.51237,0.6875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,13,6,12,0,2496.863607,0.75
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,14,18,14,1,2781.62237,0.875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,15,19,14,2,3041.542527,0.875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,16,20,14,2,3282.139173,0.875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,17,21,14,2,3528.735819,0.875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,18,22,14,3,3784.980829,0.875
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,19,23,15,3,4031.577475,0.9375
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,20,24,15,6,4806.790429,0.9375
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,21,13,15,8,5119.289467,0.9375
round9_main,bounded,edge_111071_smooth,edge,smooth,16,recommended25,FINAL,25,1,22,14,16,8,5359.886113,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,1,15,4,0,119.0,0.4
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,2,21,5,4,1290.03794,0.5
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,3,27,6,5,1639.460348,0.6
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,4,22,7,6,2459.176648,0.7
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,5,16,8,7,2968.04605,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,6,9,8,8,3471.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,7,3,8,8,3740.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,8,0,8,8,4009.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,9,4,8,8,4278.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,10,1,8,8,4547.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,11,5,8,8,4816.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,12,10,8,8,5085.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,13,11,8,8,5354.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,14,6,8,8,5623.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,15,12,8,8,5892.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,16,17,8,8,6161.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,17,23,8,8,6430.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,18,28,8,8,6699.977224,0.8
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,19,30,9,8,7113.923284,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,20,26,9,9,7681.120145,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,21,29,9,9,7944.120145,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,22,25,9,9,8207.120145,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,23,19,9,9,8470.120145,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,24,13,9,9,8733.120145,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,25,7,9,9,8996.120145,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,26,2,9,9,9259.120145,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,27,8,10,9,9522.120145,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,28,14,10,10,10048.035026,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,29,20,10,10,10305.035026,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,30,24,10,10,10706.981086,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,baseline31,BASE,31,1,31,18,10,10,10963.981086,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,1,0,4,0,119.0,0.4
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,2,5,4,0,428.0,0.4
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,3,6,5,1,716.441581,0.5
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,4,7,5,1,927.792818,0.5
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,5,8,5,2,1173.788317,0.5
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,6,9,5,3,1423.82547,0.5
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,7,10,6,3,1617.176707,0.6
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,8,11,6,3,1810.527944,0.6
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,9,12,6,3,2003.879181,0.6
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,10,1,6,3,2191.230418,0.6
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,11,2,7,3,2378.581655,0.7
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,12,13,9,4,2691.232917,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,13,14,9,4,2967.829563,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,14,15,9,6,3553.03208,0.9
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,15,16,10,6,3817.628726,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,16,17,10,6,4082.225372,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,17,18,10,6,4346.822018,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,18,19,10,7,4619.046312,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,19,20,10,7,4877.642958,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,20,21,10,7,5136.239604,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,21,22,10,7,5394.83625,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,22,23,10,7,5653.432896,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,23,24,10,7,5912.029542,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,24,3,10,8,6352.77953,1.0
round9_main,bounded,uniform_111072_spatial_hash,uniform,spatial_hash,10,recommended25,FINAL,25,1,25,4,10,9,6679.926553,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,2,9,0,0,436.0,0.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,3,3,2,0,753.0,0.18181818181818182
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,4,8,3,2,1794.149439,0.2727272727272727
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,5,13,5,3,2293.490455,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,6,14,5,5,3458.181737,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,7,19,5,5,3745.181737,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,8,24,5,5,4032.181737,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,9,18,5,5,4319.181737,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,10,7,5,5,4751.127797,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,11,2,5,5,5038.127797,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,12,0,5,5,5470.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,13,4,5,5,5757.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,14,1,5,5,6044.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,15,5,5,5,6331.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,16,10,5,5,6618.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,17,16,5,5,6905.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,18,11,5,5,7192.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,19,6,5,5,7479.073857,0.45454545454545453
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,20,12,6,5,7766.073857,0.5454545454545454
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,21,17,7,6,8804.170055,0.6363636363636364
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,22,22,7,7,9576.244209,0.6363636363636364
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,23,27,10,7,9851.244209,0.9090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,24,21,10,10,11264.154513,0.9090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,25,26,10,10,11521.154513,0.9090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,26,29,11,10,11778.154513,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,27,25,11,11,12478.325474,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,28,20,11,11,12729.325474,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,29,30,11,11,13178.325474,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,30,28,11,11,13574.271534,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,baseline31,BASE,31,1,31,23,11,11,13825.271534,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,1,0,0,0,119.0,0.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,2,5,0,0,428.0,0.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,3,4,1,0,645.351237,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,4,3,1,0,862.702474,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,5,2,1,0,1074.053711,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,6,1,1,0,1285.404948,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,7,12,1,0,1496.756185,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,8,11,1,0,1708.107422,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,9,10,1,0,1919.458659,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,10,9,1,0,2130.809896,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,11,8,1,0,2342.161133,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,12,7,1,0,2553.51237,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,13,6,1,0,2764.863607,0.09090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,14,18,3,0,3074.583259,0.2727272727272727
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,15,19,4,1,3475.26602,0.36363636363636365
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,16,20,6,2,3864.091369,0.5454545454545454
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,17,21,6,5,4762.08151,0.5454545454545454
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,18,22,6,5,5038.678156,0.5454545454545454
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,19,23,6,5,5315.274802,0.5454545454545454
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,20,24,8,5,5591.871448,0.7272727272727273
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,21,13,8,6,6323.077301,0.7272727272727273
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,22,14,10,7,6841.91524,0.9090909090909091
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,23,15,11,9,7569.247778,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,24,16,11,11,8179.191351,1.0
round9_main,bounded,outward_111073_spatial_hash,outward,spatial_hash,11,recommended25,FINAL,25,1,25,17,11,11,8425.787997,1.0
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,2,9,2,0,436.0,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,3,4,2,2,903.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,4,0,2,2,1208.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,5,3,2,2,1513.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,6,8,2,2,1818.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,7,2,2,2,2123.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,8,7,2,2,2428.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,9,13,2,2,2733.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,10,18,2,2,3038.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,11,24,2,2,3343.012173,0.2
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,12,19,4,2,3648.012173,0.4
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,13,25,4,4,4355.996251,0.4
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,14,29,4,4,4648.996251,0.4
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,15,26,5,4,4941.996251,0.5
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,16,27,7,5,5440.791848,0.7
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,17,22,7,7,6008.26994,0.7
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,18,16,9,7,6283.26994,0.9
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,19,11,9,9,6806.024863,0.9
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,20,5,9,9,7069.024863,0.9
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,21,1,9,9,7332.024863,0.9
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,22,10,9,9,7739.970923,0.9
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,23,21,9,9,8147.916983,0.9
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,24,20,10,9,8410.916983,1.0
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,25,14,10,10,8914.116268,1.0
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,26,30,10,10,9567.116268,1.0
round9_main,bounded,inward_111074_spatial_hash,inward,spatial_hash,10,baseline31,BASE,31,1,27,28,10,10,9969.062328,1.0
