batch,rounding,layout_id,family,error_mode,source_count,arm,station_budget,conditions_per_layout_per_arm,actual_completed_stations,station_index,discovered_channels,discovered_fraction,value_kind,beyond_station_budget
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,baseline31,31,1,31,26,13,0.9285714285714286,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,baseline31,31,1,31,27,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,baseline31,31,1,31,28,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,baseline31,31,1,31,29,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,baseline31,31,1,31,30,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,baseline31,31,1,31,31,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,0,0,0.0,initial,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,1,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,2,1,0.07142857142857142,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,3,2,0.14285714285714285,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,4,2,0.14285714285714285,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,5,4,0.2857142857142857,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,6,5,0.35714285714285715,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,7,6,0.42857142857142855,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,8,9,0.6428571428571429,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,9,9,0.6428571428571429,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,10,9,0.6428571428571429,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,11,10,0.7142857142857143,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,12,10,0.7142857142857143,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,13,10,0.7142857142857143,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,14,11,0.7857142857142857,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,15,11,0.7857142857142857,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,16,11,0.7857142857142857,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,17,12,0.8571428571428571,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,18,12,0.8571428571428571,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,19,12,0.8571428571428571,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,20,13,0.9285714285714286,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,21,13,0.9285714285714286,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,22,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,23,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,24,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,25,14,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,26,14,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,27,14,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,28,14,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,29,14,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,30,14,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,edge_121005_spatial_hash,edge,spatial_hash,14,recommended25,25,1,25,31,14,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,0,0,0.0,initial,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,1,6,0.46153846153846156,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,2,8,0.6153846153846154,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,3,9,0.6923076923076923,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,4,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,5,12,0.9230769230769231,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,6,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,7,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,8,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,9,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,10,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,11,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,12,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,13,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,14,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,15,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,16,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,17,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,18,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,19,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,20,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,21,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,22,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,23,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,24,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,25,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,26,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,27,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,28,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,29,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,30,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,baseline31,31,1,31,31,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,0,0,0.0,initial,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,1,6,0.46153846153846156,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,2,8,0.6153846153846154,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,3,9,0.6923076923076923,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,4,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,5,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,6,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,7,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,8,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,9,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,10,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,11,11,0.8461538461538461,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,12,12,0.9230769230769231,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,13,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,14,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,15,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,16,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,17,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,18,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,19,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,20,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,21,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,22,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,23,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,24,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,25,13,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,26,13,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,27,13,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,28,13,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,29,13,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,30,13,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,uniform_121006_positive,uniform,positive,13,recommended25,25,1,25,31,13,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,0,0,0.0,initial,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,1,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,2,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,3,1,0.09090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,4,1,0.09090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,5,1,0.09090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,6,2,0.18181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,7,2,0.18181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,8,2,0.18181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,9,2,0.18181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,10,3,0.2727272727272727,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,11,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,12,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,13,6,0.5454545454545454,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,14,6,0.5454545454545454,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,15,7,0.6363636363636364,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,16,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,17,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,18,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,19,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,20,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,21,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,22,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,23,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,24,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,25,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,26,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,27,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,28,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,29,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,30,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,baseline31,31,1,31,31,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,0,0,0.0,initial,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,1,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,2,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,3,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,4,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,5,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,6,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,7,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,8,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,9,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,10,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,11,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,12,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,13,1,0.09090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,14,3,0.2727272727272727,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,15,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,16,6,0.5454545454545454,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,17,6,0.5454545454545454,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,18,8,0.7272727272727273,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,19,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,20,9,0.8181818181818182,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,21,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,22,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,23,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,24,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,25,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,26,11,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,27,11,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,28,11,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,29,11,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,30,11,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,outward_121007_positive,outward,positive,11,recommended25,25,1,25,31,11,1.0,post_stop_carry_forward,1
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,0,0,0.0,initial,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,1,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,2,3,0.2727272727272727,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,3,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,4,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,5,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,6,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,7,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,8,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,9,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,10,4,0.36363636363636365,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,11,6,0.5454545454545454,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,12,7,0.6363636363636364,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,13,8,0.7272727272727273,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,14,8,0.7272727272727273,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,15,8,0.7272727272727273,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,16,8,0.7272727272727273,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,17,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,18,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,19,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,20,10,0.9090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,21,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,22,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,23,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,24,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,25,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,26,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,27,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,28,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,29,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,30,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,baseline31,31,1,31,31,11,1.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,recommended25,25,1,25,0,0,0.0,initial,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,recommended25,25,1,25,1,0,0.0,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,recommended25,25,1,25,2,1,0.09090909090909091,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,recommended25,25,1,25,3,3,0.2727272727272727,observed_scan_endpoint,0
round9_rounding,pre_round_stress,inward_121008_positive,inward,positive,11,recommended25,25,1,25,4,4,0.36363636363636365,observed_scan_endpoint,0
