batch,arm,source_stratum,station_index,n_independent_layouts,n_observed_scan_endpoints,n_carried_forward,count_q1,count_median,count_q3,fraction_q1,fraction_median,fraction_q3
round9_main,recommended25,n_sources_16,24,12,1,11,16.0,16.0,16.0,1.0,1.0,1.0
round9_main,recommended25,n_sources_16,25,12,1,11,16.0,16.0,16.0,1.0,1.0,1.0
round9_main,recommended25,n_sources_16,26,12,0,12,16.0,16.0,16.0,1.0,1.0,1.0
round9_main,recommended25,n_sources_16,27,12,0,12,16.0,16.0,16.0,1.0,1.0,1.0
round9_main,recommended25,n_sources_16,28,12,0,12,16.0,16.0,16.0,1.0,1.0,1.0
round9_main,recommended25,n_sources_16,29,12,0,12,16.0,16.0,16.0,1.0,1.0,1.0
round9_main,recommended25,n_sources_16,30,12,0,12,16.0,16.0,16.0,1.0,1.0,1.0
round9_main,recommended25,n_sources_16,31,12,0,12,16.0,16.0,16.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,0,96,96,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,all_10_to_16,1,96,96,0,0.0,0.0,3.0,0.0,0.0,0.23974358974358975
round9_rounding,baseline31,all_10_to_16,2,96,96,0,1.0,3.0,5.0,0.08333333333333333,0.23076923076923078,0.4
round9_rounding,baseline31,all_10_to_16,3,96,96,0,2.0,4.0,6.0,0.16666666666666666,0.3,0.5
round9_rounding,baseline31,all_10_to_16,4,96,96,0,2.75,5.0,7.0,0.2,0.35714285714285715,0.5714285714285714
round9_rounding,baseline31,all_10_to_16,5,96,96,0,3.0,5.0,8.0,0.2230769230769231,0.4083333333333333,0.5744047619047619
round9_rounding,baseline31,all_10_to_16,6,96,96,0,3.0,6.0,8.0,0.25,0.4807692307692308,0.6
round9_rounding,baseline31,all_10_to_16,7,96,96,0,4.0,6.0,8.0,0.3076923076923077,0.5,0.6038461538461538
round9_rounding,baseline31,all_10_to_16,8,96,96,0,4.0,6.0,9.0,0.3333333333333333,0.5,0.671875
round9_rounding,baseline31,all_10_to_16,9,96,96,0,5.0,7.0,9.0,0.36363636363636365,0.5454545454545454,0.6875
round9_rounding,baseline31,all_10_to_16,10,96,96,0,5.0,8.0,10.0,0.41250000000000003,0.5773809523809523,0.75
round9_rounding,baseline31,all_10_to_16,11,96,96,0,5.0,8.0,10.25,0.4903846153846154,0.6076923076923078,0.7892857142857143
round9_rounding,baseline31,all_10_to_16,12,96,96,0,6.0,8.0,11.0,0.5,0.6666666666666666,0.8181818181818182
round9_rounding,baseline31,all_10_to_16,13,96,96,0,7.0,9.0,11.0,0.5454545454545454,0.7142857142857143,0.9022727272727273
round9_rounding,baseline31,all_10_to_16,14,96,93,3,7.0,10.0,11.25,0.5833333333333334,0.75,0.9109848484848484
round9_rounding,baseline31,all_10_to_16,15,96,92,4,8.0,10.0,12.0,0.625,0.7857142857142857,0.953125
round9_rounding,baseline31,all_10_to_16,16,96,92,4,9.0,11.0,12.0,0.6923076923076923,0.8461538461538461,1.0
round9_rounding,baseline31,all_10_to_16,17,96,92,4,9.0,11.0,13.0,0.7204545454545455,0.8875,1.0
round9_rounding,baseline31,all_10_to_16,18,96,92,4,9.0,11.0,13.0,0.7964285714285715,0.9166666666666666,1.0
round9_rounding,baseline31,all_10_to_16,19,96,92,4,10.0,11.0,13.0,0.8333333333333334,0.9354166666666667,1.0
round9_rounding,baseline31,all_10_to_16,20,96,90,6,10.0,11.5,13.0,0.8333333333333334,0.96875,1.0
round9_rounding,baseline31,all_10_to_16,21,96,89,7,10.0,12.0,14.0,0.8729166666666667,1.0,1.0
round9_rounding,baseline31,all_10_to_16,22,96,88,8,11.0,12.0,14.0,0.9147727272727273,1.0,1.0
round9_rounding,baseline31,all_10_to_16,23,96,86,10,11.0,12.0,14.0,0.9285714285714286,1.0,1.0
round9_rounding,baseline31,all_10_to_16,24,96,86,10,11.0,12.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,25,96,86,10,11.0,12.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,26,96,86,10,11.0,12.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,27,96,86,10,11.0,12.5,14.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,28,96,84,12,11.0,13.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,29,96,84,12,11.0,13.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,30,96,84,12,11.75,13.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,all_10_to_16,31,96,84,12,11.75,13.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,0,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_10,1,10,10,0,0.0,0.0,3.75,0.0,0.0,0.375
round9_rounding,baseline31,n_sources_10,2,10,10,0,3.0,4.0,5.75,0.3,0.4,0.575
round9_rounding,baseline31,n_sources_10,3,10,10,0,3.0,4.5,5.75,0.3,0.45,0.575
round9_rounding,baseline31,n_sources_10,4,10,10,0,3.0,4.5,6.75,0.3,0.45,0.6749999999999999
round9_rounding,baseline31,n_sources_10,5,10,10,0,3.25,4.5,7.0,0.325,0.45,0.7
round9_rounding,baseline31,n_sources_10,6,10,10,0,4.25,5.0,7.0,0.42500000000000004,0.5,0.7
round9_rounding,baseline31,n_sources_10,7,10,10,0,4.25,5.0,7.75,0.42500000000000004,0.5,0.775
round9_rounding,baseline31,n_sources_10,8,10,10,0,4.25,5.0,7.75,0.42500000000000004,0.5,0.775
round9_rounding,baseline31,n_sources_10,9,10,10,0,4.25,5.0,7.75,0.42500000000000004,0.5,0.775
round9_rounding,baseline31,n_sources_10,10,10,10,0,5.0,5.5,7.75,0.5,0.55,0.775
round9_rounding,baseline31,n_sources_10,11,10,10,0,5.0,6.0,7.75,0.5,0.6,0.775
round9_rounding,baseline31,n_sources_10,12,10,10,0,6.0,7.0,7.75,0.6,0.7,0.775
round9_rounding,baseline31,n_sources_10,13,10,10,0,6.25,7.5,8.75,0.625,0.75,0.875
round9_rounding,baseline31,n_sources_10,14,10,10,0,6.25,7.5,9.75,0.625,0.75,0.975
round9_rounding,baseline31,n_sources_10,15,10,10,0,6.25,7.5,9.75,0.625,0.75,0.975
round9_rounding,baseline31,n_sources_10,16,10,10,0,7.25,8.5,9.75,0.725,0.8500000000000001,0.975
round9_rounding,baseline31,n_sources_10,17,10,10,0,7.5,9.0,9.75,0.75,0.9,0.975
round9_rounding,baseline31,n_sources_10,18,10,10,0,9.0,9.0,10.0,0.9,0.9,1.0
round9_rounding,baseline31,n_sources_10,19,10,10,0,9.0,10.0,10.0,0.9,1.0,1.0
round9_rounding,baseline31,n_sources_10,20,10,10,0,9.0,10.0,10.0,0.9,1.0,1.0
round9_rounding,baseline31,n_sources_10,21,10,10,0,9.0,10.0,10.0,0.9,1.0,1.0
round9_rounding,baseline31,n_sources_10,22,10,10,0,9.25,10.0,10.0,0.925,1.0,1.0
round9_rounding,baseline31,n_sources_10,23,10,10,0,9.25,10.0,10.0,0.925,1.0,1.0
round9_rounding,baseline31,n_sources_10,24,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,25,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,26,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,27,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,28,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,29,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,30,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_10,31,10,10,0,10.0,10.0,10.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,0,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_11,1,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_11,2,14,14,0,1.0,2.5,3.0,0.09090909090909091,0.22727272727272727,0.2727272727272727
round9_rounding,baseline31,n_sources_11,3,14,14,0,1.0,3.0,3.75,0.09090909090909091,0.2727272727272727,0.34090909090909094
round9_rounding,baseline31,n_sources_11,4,14,14,0,1.0,3.0,4.0,0.09090909090909091,0.2727272727272727,0.36363636363636365
round9_rounding,baseline31,n_sources_11,5,14,14,0,1.25,3.0,4.75,0.11363636363636365,0.2727272727272727,0.4318181818181818
round9_rounding,baseline31,n_sources_11,6,14,14,0,2.0,3.0,4.75,0.18181818181818182,0.2727272727272727,0.4318181818181818
round9_rounding,baseline31,n_sources_11,7,14,14,0,2.25,4.0,4.75,0.20454545454545453,0.36363636363636365,0.4318181818181818
round9_rounding,baseline31,n_sources_11,8,14,14,0,3.0,4.0,5.0,0.2727272727272727,0.36363636363636365,0.45454545454545453
round9_rounding,baseline31,n_sources_11,9,14,14,0,4.0,4.5,6.0,0.36363636363636365,0.40909090909090906,0.5454545454545454
round9_rounding,baseline31,n_sources_11,10,14,14,0,4.0,4.5,6.75,0.36363636363636365,0.40909090909090906,0.6136363636363636
round9_rounding,baseline31,n_sources_11,11,14,14,0,4.0,5.0,7.5,0.36363636363636365,0.45454545454545453,0.6818181818181819
round9_rounding,baseline31,n_sources_11,12,14,14,0,4.0,6.0,7.75,0.36363636363636365,0.5454545454545454,0.7045454545454546
round9_rounding,baseline31,n_sources_11,13,14,14,0,4.25,6.5,10.0,0.38636363636363635,0.5909090909090908,0.9090909090909091
round9_rounding,baseline31,n_sources_11,14,14,14,0,6.0,8.5,10.0,0.5454545454545454,0.7727272727272727,0.9090909090909091
round9_rounding,baseline31,n_sources_11,15,14,14,0,7.0,9.0,11.0,0.6363636363636364,0.8181818181818181,1.0
round9_rounding,baseline31,n_sources_11,16,14,14,0,8.0,9.5,11.0,0.7272727272727273,0.8636363636363636,1.0
round9_rounding,baseline31,n_sources_11,17,14,14,0,8.25,10.0,11.0,0.75,0.9090909090909091,1.0
round9_rounding,baseline31,n_sources_11,18,14,14,0,9.0,10.0,11.0,0.8181818181818182,0.9090909090909091,1.0
round9_rounding,baseline31,n_sources_11,19,14,14,0,9.0,10.0,11.0,0.8181818181818182,0.9090909090909091,1.0
round9_rounding,baseline31,n_sources_11,20,14,14,0,9.25,10.0,11.0,0.8409090909090909,0.9090909090909091,1.0
round9_rounding,baseline31,n_sources_11,21,14,14,0,10.0,11.0,11.0,0.9090909090909091,1.0,1.0
round9_rounding,baseline31,n_sources_11,22,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,23,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,24,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,25,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,26,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,27,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,28,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,29,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,30,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_11,31,14,14,0,11.0,11.0,11.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_12,0,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_12,1,23,23,0,0.0,0.0,3.5,0.0,0.0,0.2916666666666667
round9_rounding,baseline31,n_sources_12,2,23,23,0,1.0,2.0,5.0,0.08333333333333333,0.16666666666666666,0.4166666666666667
round9_rounding,baseline31,n_sources_12,3,23,23,0,2.0,4.0,6.0,0.16666666666666666,0.3333333333333333,0.5
round9_rounding,baseline31,n_sources_12,4,23,23,0,2.5,4.0,6.5,0.20833333333333331,0.3333333333333333,0.5416666666666667
round9_rounding,baseline31,n_sources_12,5,23,23,0,3.0,5.0,6.5,0.25,0.4166666666666667,0.5416666666666667
round9_rounding,baseline31,n_sources_12,6,23,23,0,3.0,6.0,7.0,0.25,0.5,0.5833333333333334
round9_rounding,baseline31,n_sources_12,7,23,23,0,4.5,6.0,7.5,0.375,0.5,0.625
round9_rounding,baseline31,n_sources_12,8,23,23,0,4.5,6.0,8.5,0.375,0.5,0.7083333333333333
round9_rounding,baseline31,n_sources_12,9,23,23,0,5.0,6.0,8.5,0.4166666666666667,0.5,0.7083333333333333
round9_rounding,baseline31,n_sources_12,10,23,23,0,5.0,6.0,10.0,0.4166666666666667,0.5,0.8333333333333333
round9_rounding,baseline31,n_sources_12,11,23,23,0,6.0,8.0,10.0,0.5,0.6666666666666666,0.8333333333333333
round9_rounding,baseline31,n_sources_12,12,23,23,0,6.0,8.0,11.0,0.5,0.6666666666666666,0.9166666666666666
round9_rounding,baseline31,n_sources_12,13,23,23,0,7.0,9.0,11.0,0.5833333333333334,0.75,0.9166666666666666
round9_rounding,baseline31,n_sources_12,14,23,23,0,7.0,9.0,11.0,0.5833333333333334,0.75,0.9166666666666666
round9_rounding,baseline31,n_sources_12,15,23,23,0,7.0,9.0,11.0,0.5833333333333334,0.75,0.9166666666666666
round9_rounding,baseline31,n_sources_12,16,23,23,0,7.5,11.0,11.0,0.625,0.9166666666666666,0.9166666666666666
round9_rounding,baseline31,n_sources_12,17,23,23,0,8.0,11.0,11.5,0.6666666666666666,0.9166666666666666,0.9583333333333333
round9_rounding,baseline31,n_sources_12,18,23,23,0,9.0,11.0,12.0,0.75,0.9166666666666666,1.0
round9_rounding,baseline31,n_sources_12,19,23,23,0,9.5,11.0,12.0,0.7916666666666667,0.9166666666666666,1.0
round9_rounding,baseline31,n_sources_12,20,23,23,0,10.0,11.0,12.0,0.8333333333333334,0.9166666666666666,1.0
round9_rounding,baseline31,n_sources_12,21,23,23,0,10.5,12.0,12.0,0.875,1.0,1.0
round9_rounding,baseline31,n_sources_12,22,23,23,0,11.0,12.0,12.0,0.9166666666666666,1.0,1.0
round9_rounding,baseline31,n_sources_12,23,23,23,0,11.0,12.0,12.0,0.9166666666666666,1.0,1.0
round9_rounding,baseline31,n_sources_12,24,23,23,0,11.0,12.0,12.0,0.9166666666666666,1.0,1.0
round9_rounding,baseline31,n_sources_12,25,23,23,0,11.0,12.0,12.0,0.9166666666666666,1.0,1.0
round9_rounding,baseline31,n_sources_12,26,23,23,0,11.0,12.0,12.0,0.9166666666666666,1.0,1.0
round9_rounding,baseline31,n_sources_12,27,23,23,0,11.5,12.0,12.0,0.9583333333333333,1.0,1.0
round9_rounding,baseline31,n_sources_12,28,23,23,0,12.0,12.0,12.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_12,29,23,23,0,12.0,12.0,12.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_12,30,23,23,0,12.0,12.0,12.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_12,31,23,23,0,12.0,12.0,12.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,0,15,15,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_13,1,15,15,0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693
round9_rounding,baseline31,n_sources_13,2,15,15,0,0.5,2.0,3.5,0.038461538461538464,0.15384615384615385,0.2692307692307693
round9_rounding,baseline31,n_sources_13,3,15,15,0,1.0,3.0,4.5,0.07692307692307693,0.23076923076923078,0.34615384615384615
round9_rounding,baseline31,n_sources_13,4,15,15,0,1.0,3.0,5.5,0.07692307692307693,0.23076923076923078,0.42307692307692313
round9_rounding,baseline31,n_sources_13,5,15,15,0,1.0,3.0,5.5,0.07692307692307693,0.23076923076923078,0.42307692307692313
round9_rounding,baseline31,n_sources_13,6,15,15,0,2.0,3.0,5.5,0.15384615384615385,0.23076923076923078,0.42307692307692313
round9_rounding,baseline31,n_sources_13,7,15,15,0,2.0,4.0,5.5,0.15384615384615385,0.3076923076923077,0.42307692307692313
round9_rounding,baseline31,n_sources_13,8,15,15,0,2.5,5.0,7.0,0.19230769230769232,0.38461538461538464,0.5384615384615384
round9_rounding,baseline31,n_sources_13,9,15,15,0,3.0,6.0,8.0,0.23076923076923078,0.46153846153846156,0.6153846153846154
round9_rounding,baseline31,n_sources_13,10,15,15,0,3.5,7.0,9.0,0.2692307692307693,0.5384615384615384,0.6923076923076923
round9_rounding,baseline31,n_sources_13,11,15,15,0,4.0,7.0,10.0,0.3076923076923077,0.5384615384615384,0.7692307692307693
round9_rounding,baseline31,n_sources_13,12,15,15,0,5.0,7.0,10.0,0.38461538461538464,0.5384615384615384,0.7692307692307693
round9_rounding,baseline31,n_sources_13,13,15,15,0,5.5,7.0,10.5,0.42307692307692313,0.5384615384615384,0.8076923076923077
round9_rounding,baseline31,n_sources_13,14,15,15,0,6.0,9.0,11.0,0.46153846153846156,0.6923076923076923,0.8461538461538463
round9_rounding,baseline31,n_sources_13,15,15,15,0,8.0,10.0,13.0,0.6153846153846154,0.7692307692307693,1.0
round9_rounding,baseline31,n_sources_13,16,15,15,0,9.0,10.0,13.0,0.6923076923076923,0.7692307692307693,1.0
round9_rounding,baseline31,n_sources_13,17,15,15,0,9.0,11.0,13.0,0.6923076923076923,0.8461538461538461,1.0
round9_rounding,baseline31,n_sources_13,18,15,15,0,10.0,12.0,13.0,0.7692307692307692,0.9230769230769231,1.0
round9_rounding,baseline31,n_sources_13,19,15,15,0,11.0,12.0,13.0,0.8461538461538461,0.9230769230769231,1.0
round9_rounding,baseline31,n_sources_13,20,15,15,0,11.0,12.0,13.0,0.8461538461538461,0.9230769230769231,1.0
round9_rounding,baseline31,n_sources_13,21,15,15,0,11.0,12.0,13.0,0.8461538461538461,0.9230769230769231,1.0
round9_rounding,baseline31,n_sources_13,22,15,15,0,11.0,13.0,13.0,0.8461538461538461,1.0,1.0
round9_rounding,baseline31,n_sources_13,23,15,15,0,12.5,13.0,13.0,0.9615384615384616,1.0,1.0
round9_rounding,baseline31,n_sources_13,24,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,25,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,26,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,27,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,28,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,29,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,30,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_13,31,15,15,0,13.0,13.0,13.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_14,0,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_14,1,11,11,0,0.0,0.0,4.0,0.0,0.0,0.2857142857142857
round9_rounding,baseline31,n_sources_14,2,11,11,0,2.0,3.0,6.0,0.14285714285714285,0.21428571428571427,0.4285714285714286
round9_rounding,baseline31,n_sources_14,3,11,11,0,4.0,5.0,8.0,0.2857142857142857,0.35714285714285715,0.5714285714285714
round9_rounding,baseline31,n_sources_14,4,11,11,0,5.0,6.0,8.0,0.35714285714285715,0.42857142857142855,0.5714285714285714
round9_rounding,baseline31,n_sources_14,5,11,11,0,6.0,8.0,8.5,0.42857142857142855,0.5714285714285714,0.6071428571428572
round9_rounding,baseline31,n_sources_14,6,11,11,0,7.0,8.0,8.5,0.5,0.5714285714285714,0.6071428571428572
round9_rounding,baseline31,n_sources_14,7,11,11,0,7.5,8.0,8.5,0.5357142857142857,0.5714285714285714,0.6071428571428572
round9_rounding,baseline31,n_sources_14,8,11,11,0,8.0,8.0,9.0,0.5714285714285714,0.5714285714285714,0.6428571428571428
round9_rounding,baseline31,n_sources_14,9,11,11,0,8.0,9.0,10.0,0.5714285714285714,0.6428571428571429,0.7142857142857143
round9_rounding,baseline31,n_sources_14,10,11,11,0,8.0,9.0,10.5,0.5714285714285714,0.6428571428571429,0.75
round9_rounding,baseline31,n_sources_14,11,11,11,0,8.0,10.0,11.5,0.5714285714285714,0.7142857142857143,0.8214285714285714
round9_rounding,baseline31,n_sources_14,12,11,11,0,8.5,10.0,12.0,0.6071428571428572,0.7142857142857143,0.8571428571428571
round9_rounding,baseline31,n_sources_14,13,11,11,0,9.5,11.0,12.5,0.6785714285714286,0.7857142857142857,0.8928571428571428
round9_rounding,baseline31,n_sources_14,14,11,11,0,10.0,11.0,12.5,0.7142857142857143,0.7857142857142857,0.8928571428571428
round9_rounding,baseline31,n_sources_14,15,11,11,0,10.5,12.0,13.5,0.75,0.8571428571428571,0.9642857142857143
round9_rounding,baseline31,n_sources_14,16,11,11,0,11.0,12.0,13.5,0.7857142857142857,0.8571428571428571,0.9642857142857143
round9_rounding,baseline31,n_sources_14,17,11,11,0,11.5,12.0,14.0,0.8214285714285714,0.8571428571428571,1.0
round9_rounding,baseline31,n_sources_14,18,11,11,0,12.0,14.0,14.0,0.8571428571428571,1.0,1.0
round9_rounding,baseline31,n_sources_14,19,11,11,0,12.0,14.0,14.0,0.8571428571428571,1.0,1.0
round9_rounding,baseline31,n_sources_14,20,11,11,0,12.0,14.0,14.0,0.8571428571428571,1.0,1.0
round9_rounding,baseline31,n_sources_14,21,11,11,0,12.0,14.0,14.0,0.8571428571428571,1.0,1.0
round9_rounding,baseline31,n_sources_14,22,11,11,0,12.5,14.0,14.0,0.8928571428571428,1.0,1.0
round9_rounding,baseline31,n_sources_14,23,11,11,0,13.0,14.0,14.0,0.9285714285714286,1.0,1.0
round9_rounding,baseline31,n_sources_14,24,11,11,0,13.5,14.0,14.0,0.9642857142857143,1.0,1.0
round9_rounding,baseline31,n_sources_14,25,11,11,0,14.0,14.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_14,26,11,11,0,14.0,14.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_14,27,11,11,0,14.0,14.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_14,28,11,11,0,14.0,14.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_14,29,11,11,0,14.0,14.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_14,30,11,11,0,14.0,14.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_14,31,11,11,0,14.0,14.0,14.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,0,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_15,1,11,11,0,0.0,0.0,4.0,0.0,0.0,0.26666666666666666
round9_rounding,baseline31,n_sources_15,2,11,11,0,1.5,5.0,6.0,0.1,0.3333333333333333,0.4
round9_rounding,baseline31,n_sources_15,3,11,11,0,3.0,7.0,8.0,0.2,0.4666666666666667,0.5333333333333333
round9_rounding,baseline31,n_sources_15,4,11,11,0,3.0,8.0,9.0,0.2,0.5333333333333333,0.6
round9_rounding,baseline31,n_sources_15,5,11,11,0,3.0,8.0,9.0,0.2,0.5333333333333333,0.6
round9_rounding,baseline31,n_sources_15,6,11,11,0,4.0,8.0,9.0,0.26666666666666666,0.5333333333333333,0.6
round9_rounding,baseline31,n_sources_15,7,11,11,0,4.5,8.0,9.0,0.3,0.5333333333333333,0.6
round9_rounding,baseline31,n_sources_15,8,11,11,0,6.0,8.0,9.0,0.4,0.5333333333333333,0.6
round9_rounding,baseline31,n_sources_15,9,11,11,0,7.0,9.0,9.0,0.4666666666666667,0.6,0.6
round9_rounding,baseline31,n_sources_15,10,11,11,0,8.0,9.0,11.0,0.5333333333333333,0.6,0.7333333333333334
round9_rounding,baseline31,n_sources_15,11,11,11,0,8.0,10.0,11.5,0.5333333333333333,0.6666666666666666,0.7666666666666666
round9_rounding,baseline31,n_sources_15,12,11,11,0,8.0,10.0,11.5,0.5333333333333333,0.6666666666666666,0.7666666666666666
round9_rounding,baseline31,n_sources_15,13,11,11,0,8.5,10.0,12.0,0.5666666666666667,0.6666666666666666,0.8
round9_rounding,baseline31,n_sources_15,14,11,11,0,8.5,11.0,12.0,0.5666666666666667,0.7333333333333333,0.8
round9_rounding,baseline31,n_sources_15,15,11,11,0,9.5,11.0,12.0,0.6333333333333333,0.7333333333333333,0.8
round9_rounding,baseline31,n_sources_15,16,11,11,0,9.5,12.0,13.0,0.6333333333333333,0.8,0.8666666666666667
round9_rounding,baseline31,n_sources_15,17,11,11,0,9.5,12.0,13.0,0.6333333333333333,0.8,0.8666666666666667
round9_rounding,baseline31,n_sources_15,18,11,11,0,10.0,12.0,13.5,0.6666666666666666,0.8,0.9
round9_rounding,baseline31,n_sources_15,19,11,11,0,11.0,14.0,14.5,0.7333333333333333,0.9333333333333333,0.9666666666666667
round9_rounding,baseline31,n_sources_15,20,11,11,0,11.5,14.0,15.0,0.7666666666666666,0.9333333333333333,1.0
round9_rounding,baseline31,n_sources_15,21,11,11,0,12.5,14.0,15.0,0.8333333333333334,0.9333333333333333,1.0
round9_rounding,baseline31,n_sources_15,22,11,11,0,12.5,15.0,15.0,0.8333333333333334,1.0,1.0
round9_rounding,baseline31,n_sources_15,23,11,11,0,14.0,15.0,15.0,0.9333333333333333,1.0,1.0
round9_rounding,baseline31,n_sources_15,24,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,25,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,26,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,27,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,28,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,29,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,30,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_15,31,11,11,0,15.0,15.0,15.0,1.0,1.0,1.0
round9_rounding,baseline31,n_sources_16,0,12,12,0,0.0,0.0,0.0,0.0,0.0,0.0
round9_rounding,baseline31,n_sources_16,1,12,12,0,0.0,0.0,3.75,0.0,0.0,0.234375
round9_rounding,baseline31,n_sources_16,2,12,12,0,1.0,3.5,5.75,0.0625,0.21875,0.359375
round9_rounding,baseline31,n_sources_16,3,12,12,0,3.0,4.5,8.0,0.1875,0.28125,0.5
round9_rounding,baseline31,n_sources_16,4,12,12,0,4.75,6.0,8.75,0.296875,0.375,0.546875
round9_rounding,baseline31,n_sources_16,5,12,12,0,4.75,8.5,9.5,0.296875,0.53125,0.59375
round9_rounding,baseline31,n_sources_16,6,12,12,0,5.75,9.0,10.25,0.359375,0.5625,0.640625
round9_rounding,baseline31,n_sources_16,7,12,12,0,7.25,9.0,11.25,0.453125,0.5625,0.703125
round9_rounding,baseline31,n_sources_16,8,12,12,0,8.0,10.0,11.5,0.5,0.625,0.71875
round9_rounding,baseline31,n_sources_16,9,12,12,0,8.0,11.0,12.25,0.5,0.6875,0.765625
round9_rounding,baseline31,n_sources_16,10,12,12,0,8.0,11.0,13.0,0.5,0.6875,0.8125
round9_rounding,baseline31,n_sources_16,11,12,12,0,8.0,11.0,13.0,0.5,0.6875,0.8125
