layout_id,seed,family,error_mode,rounding,case_id,BASE,PARALLAX,ADAPT_SHARED,ADAPT_GATED,PAIR_GATED,ADAPT_SHADOW,ADAPT_VALUE_GATE,ADAPT_ENTRY
inward_fcd533daa9f7d1a0,191050,inward,positive,bounded,inward_fcd533daa9f7d1a0__positive__bounded,5511.40505,5647.645959,5531.775029,5559.581076,5488.011737,5559.581076,5534.403952,5555.171075
inward_fcd533daa9f7d1a0,191050,inward,positive,pre_round_stress,inward_fcd533daa9f7d1a0__positive__pre_round_stress,5511.311163,5619.989199,5531.48037,5559.331811,5487.907852,5559.331811,5534.256941,5548.045381
inward_fcd533daa9f7d1a0,191050,inward,smooth,bounded,inward_fcd533daa9f7d1a0__smooth__bounded,5364.443391,5460.059731,5383.976236,5408.429311,5357.592992,5408.429311,5393.824889,5456.644133
inward_fcd533daa9f7d1a0,191050,inward,smooth,pre_round_stress,inward_fcd533daa9f7d1a0__smooth__pre_round_stress,5364.443391,5460.059731,5383.976236,5408.429311,5357.592992,5408.429311,5393.824889,5456.644133
inward_fcd533daa9f7d1a0,191050,inward,spatial_hash,bounded,inward_fcd533daa9f7d1a0__spatial_hash__bounded,5391.212136,5605.298272,5453.366824,5535.702691,5402.672132,5535.702691,5534.128398,5545.322442
inward_fcd533daa9f7d1a0,191050,inward,spatial_hash,pre_round_stress,inward_fcd533daa9f7d1a0__spatial_hash__pre_round_stress,5391.212136,5605.298272,5453.366824,5535.702691,5402.672132,5535.702691,5534.128398,5545.322442
outward_14b0942804998583,191043,outward,negative,bounded,outward_14b0942804998583__negative__bounded,6079.020425,5937.653248,5929.691023,5907.556708,6056.443955,5907.556708,5907.556708,5907.556708
outward_14b0942804998583,191043,outward,negative,pre_round_stress,outward_14b0942804998583__negative__pre_round_stress,6079.0751,5937.720626,5929.845518,5907.710035,6056.511923,5907.710035,5907.710035,5907.710035
outward_14b0942804998583,191043,outward,positive,bounded,outward_14b0942804998583__positive__bounded,6155.465998,6153.979743,6182.507554,6164.507554,6162.289593,6164.507554,6164.507554,6164.507554
outward_14b0942804998583,191043,outward,positive,pre_round_stress,outward_14b0942804998583__positive__pre_round_stress,6155.423684,6154.128382,6182.573992,6164.573992,6162.257787,6164.573992,6164.573992,6164.573992
outward_14b0942804998583,191043,outward,smooth,bounded,outward_14b0942804998583__smooth__bounded,6000.489746,5896.402272,5887.911093,5863.896729,5985.759875,5863.896729,5863.896729,5863.896729
outward_14b0942804998583,191043,outward,smooth,pre_round_stress,outward_14b0942804998583__smooth__pre_round_stress,6000.474444,5896.398298,5887.902033,5863.887669,5985.736914,5863.887669,5863.887669,5863.887669
outward_14b0942804998583,191043,outward,spatial_hash,bounded,outward_14b0942804998583__spatial_hash__bounded,5909.609127,5871.465655,5852.935095,5843.74166,5888.10279,5843.74166,5843.74166,5843.74166
outward_14b0942804998583,191043,outward,spatial_hash,pre_round_stress,outward_14b0942804998583__spatial_hash__pre_round_stress,5909.609127,5871.465655,5852.935095,5843.74166,5888.10279,5843.74166,5843.74166,5843.74166
outward_33bdce8dd709bf4f,191079,outward,negative,bounded,outward_33bdce8dd709bf4f__negative__bounded,9074.013898,8693.54422,8241.638657,8231.638657,8900.624645,8231.638657,8231.638657,9740.169179
outward_33bdce8dd709bf4f,191079,outward,negative,pre_round_stress,outward_33bdce8dd709bf4f__negative__pre_round_stress,9073.510878,8693.231844,8241.367629,8231.367629,8900.341882,8231.367629,8231.367629,9739.894991
outward_33bdce8dd709bf4f,191079,outward,positive,bounded,outward_33bdce8dd709bf4f__positive__bounded,9851.491911,9539.177193,8310.658559,8290.658559,9864.375861,8290.658559,8290.658559,9806.356202
outward_33bdce8dd709bf4f,191079,outward,positive,pre_round_stress,outward_33bdce8dd709bf4f__positive__pre_round_stress,9851.842637,9539.785564,8311.166315,8291.166315,9864.669443,8291.166315,8291.166315,9806.860245
outward_33bdce8dd709bf4f,191079,outward,smooth,bounded,outward_33bdce8dd709bf4f__smooth__bounded,9882.899692,9550.501121,8312.07766,8302.07766,9908.787812,8302.07766,8302.07766,9770.681974
outward_33bdce8dd709bf4f,191079,outward,smooth,pre_round_stress,outward_33bdce8dd709bf4f__smooth__pre_round_stress,9882.899692,9550.501121,8312.07766,8302.07766,9908.787812,8302.07766,8302.07766,9770.681974
outward_33bdce8dd709bf4f,191079,outward,spatial_hash,bounded,outward_33bdce8dd709bf4f__spatial_hash__bounded,9084.66206,8748.27431,8305.346185,8290.346185,8923.169706,8290.346185,8290.346185,9787.130601
outward_33bdce8dd709bf4f,191079,outward,spatial_hash,pre_round_stress,outward_33bdce8dd709bf4f__spatial_hash__pre_round_stress,9084.66206,8748.27431,8305.346185,8290.346185,8923.169706,8290.346185,8290.346185,9787.130601
outward_343d405ef3f89aab,191025,outward,negative,bounded,outward_343d405ef3f89aab__negative__bounded,7163.376535,6982.69227,6893.082158,6877.038862,7081.457117,6877.038862,6877.038862,6877.038862
outward_343d405ef3f89aab,191025,outward,negative,pre_round_stress,outward_343d405ef3f89aab__negative__pre_round_stress,7163.166209,6982.664527,6886.683689,6877.034136,7081.264927,6877.034136,6877.034136,6877.034136
outward_343d405ef3f89aab,191025,outward,positive,bounded,outward_343d405ef3f89aab__positive__bounded,7524.061366,6966.88399,6907.839818,6897.888505,7329.415976,6897.888505,6897.888505,6897.888505
outward_343d405ef3f89aab,191025,outward,positive,pre_round_stress,outward_343d405ef3f89aab__positive__pre_round_stress,7516.5423,6966.749702,6907.696544,6897.7465,7321.910447,6897.7465,6897.7465,6897.7465
outward_343d405ef3f89aab,191025,outward,smooth,bounded,outward_343d405ef3f89aab__smooth__bounded,7541.756377,7001.215994,6946.326225,6936.429402,7350.794571,6936.429402,6936.429402,6936.429402
outward_343d405ef3f89aab,191025,outward,smooth,pre_round_stress,outward_343d405ef3f89aab__smooth__pre_round_stress,7541.756044,7001.215603,6946.325834,6936.429011,7350.794238,6936.429011,6936.429011,6936.429011
outward_343d405ef3f89aab,191025,outward,spatial_hash,bounded,outward_343d405ef3f89aab__spatial_hash__bounded,7533.601325,7035.931577,6967.666995,6957.666995,7327.399546,6957.666995,6957.666995,6957.666995
outward_343d405ef3f89aab,191025,outward,spatial_hash,pre_round_stress,outward_343d405ef3f89aab__spatial_hash__pre_round_stress,7533.601325,7035.931577,6967.666995,6957.666995,7327.399546,6957.666995,6957.666995,6957.666995
outward_4a15f3f66014fa3b,191073,outward,negative,bounded,outward_4a15f3f66014fa3b__negative__bounded,6591.940909,6555.102274,6558.178785,6554.039789,6597.357543,6554.039789,6554.039789,7089.942469
outward_4a15f3f66014fa3b,191073,outward,negative,pre_round_stress,outward_4a15f3f66014fa3b__negative__pre_round_stress,6591.98847,6555.179847,6558.208391,6554.08864,6597.38452,6554.08864,6554.08864,7089.99132
outward_4a15f3f66014fa3b,191073,outward,positive,bounded,outward_4a15f3f66014fa3b__positive__bounded,6587.383926,6535.585935,6540.213794,6535.540957,6591.87348,6535.540957,6535.540957,7080.03446
outward_4a15f3f66014fa3b,191073,outward,positive,pre_round_stress,outward_4a15f3f66014fa3b__positive__pre_round_stress,6587.315068,6535.51054,6540.116254,6535.438931,6591.787683,6535.438931,6535.438931,7079.932873
outward_4a15f3f66014fa3b,191073,outward,smooth,bounded,outward_4a15f3f66014fa3b__smooth__bounded,6581.97841,6537.752328,6526.004005,6533.061572,6588.478642,6533.061572,6533.061572,7068.970731
outward_4a15f3f66014fa3b,191073,outward,smooth,pre_round_stress,outward_4a15f3f66014fa3b__smooth__pre_round_stress,6581.98999,6537.763908,6526.015585,6533.073152,6588.490222,6533.073152,6533.073152,7068.982311
outward_4a15f3f66014fa3b,191073,outward,spatial_hash,bounded,outward_4a15f3f66014fa3b__spatial_hash__bounded,6578.285426,6539.414353,6542.423177,6541.190778,6587.655763,6541.190778,6541.190778,7077.144857
outward_4a15f3f66014fa3b,191073,outward,spatial_hash,pre_round_stress,outward_4a15f3f66014fa3b__spatial_hash__pre_round_stress,6578.285426,6539.414353,6542.423177,6541.190778,6587.655763,6541.190778,6541.190778,7077.144857
outward_4d28afd63d7e0611,191055,outward,negative,bounded,outward_4d28afd63d7e0611__negative__bounded,7784.099889,7639.933547,7646.880626,7646.938521,7794.796053,7646.938521,7646.938521,8452.671345
outward_4d28afd63d7e0611,191055,outward,negative,pre_round_stress,outward_4d28afd63d7e0611__negative__pre_round_stress,7783.891103,7639.886613,7646.867397,7646.913505,7794.632367,7646.913505,7646.913505,8452.646329
outward_4d28afd63d7e0611,191055,outward,positive,bounded,outward_4d28afd63d7e0611__positive__bounded,7587.254562,7660.730464,7662.10199,7662.0579,7599.193,7662.0579,7662.0579,8140.62532
outward_4d28afd63d7e0611,191055,outward,positive,pre_round_stress,outward_4d28afd63d7e0611__positive__pre_round_stress,7587.64724,7661.183436,7662.55324,7662.503804,7599.602972,7662.503804,7662.503804,8141.063228
outward_4d28afd63d7e0611,191055,outward,smooth,bounded,outward_4d28afd63d7e0611__smooth__bounded,8474.176997,8291.225949,8310.32687,8272.867635,8237.010478,8272.867635,8272.867635,7943.432224
outward_4d28afd63d7e0611,191055,outward,smooth,pre_round_stress,outward_4d28afd63d7e0611__smooth__pre_round_stress,8474.176997,8291.226964,8310.327885,8272.86865,8237.024135,8272.86865,8272.86865,7943.433239
outward_4d28afd63d7e0611,191055,outward,spatial_hash,bounded,outward_4d28afd63d7e0611__spatial_hash__bounded,7662.474151,7596.010448,7601.568845,7595.976628,7664.605502,7595.976628,7595.976628,8074.623473
outward_4d28afd63d7e0611,191055,outward,spatial_hash,pre_round_stress,outward_4d28afd63d7e0611__spatial_hash__pre_round_stress,7662.474151,7596.010448,7601.568845,7595.976628,7664.605502,7595.976628,7595.976628,8074.623473
outward_50d5e9e15e672e0b,191097,outward,negative,bounded,outward_50d5e9e15e672e0b__negative__bounded,9045.441413,9844.444885,8352.806302,8336.805654,9056.504425,8336.805654,8336.805654,11735.92022
outward_50d5e9e15e672e0b,191097,outward,negative,pre_round_stress,outward_50d5e9e15e672e0b__negative__pre_round_stress,9045.760324,9844.8741,8352.418755,8336.418755,9056.849933,8336.418755,8336.418755,11752.930838
outward_50d5e9e15e672e0b,191097,outward,positive,bounded,outward_50d5e9e15e672e0b__positive__bounded,8929.346144,8725.62634,8786.723765,8759.083848,9056.473445,8759.083848,8759.083848,12562.327163
outward_50d5e9e15e672e0b,191097,outward,positive,pre_round_stress,outward_50d5e9e15e672e0b__positive__pre_round_stress,8929.161581,8725.645874,8787.309136,8759.655207,9056.970364,8759.655207,8759.655207,12571.63862
outward_50d5e9e15e672e0b,191097,outward,smooth,bounded,outward_50d5e9e15e672e0b__smooth__bounded,8782.249169,8831.169127,8474.241555,8462.096723,8826.278172,8462.096723,8462.096723,11785.324341
outward_50d5e9e15e672e0b,191097,outward,smooth,pre_round_stress,outward_50d5e9e15e672e0b__smooth__pre_round_stress,8782.249169,8831.169127,8474.241555,8462.096723,8826.278172,8462.096723,8462.096723,11785.324341
outward_50d5e9e15e672e0b,191097,outward,spatial_hash,bounded,outward_50d5e9e15e672e0b__spatial_hash__bounded,8778.110479,8862.25955,8517.051412,8501.051412,8664.786116,8501.051412,8501.051412,12512.172044
outward_50d5e9e15e672e0b,191097,outward,spatial_hash,pre_round_stress,outward_50d5e9e15e672e0b__spatial_hash__pre_round_stress,8778.110479,8862.22777,8517.051412,8501.051412,8664.786116,8501.051412,8501.051412,12512.172044
outward_57017e0c63910b22,191001,outward,negative,bounded,outward_57017e0c63910b22__negative__bounded,5906.449722,5939.931986,5820.809499,5810.020902,5794.343566,5810.020902,5810.020902,5810.020902
outward_57017e0c63910b22,191001,outward,negative,pre_round_stress,outward_57017e0c63910b22__negative__pre_round_stress,5906.49331,5939.989129,5820.884325,5810.083875,5794.419702,5810.083875,5810.083875,5810.083875
outward_57017e0c63910b22,191001,outward,positive,bounded,outward_57017e0c63910b22__positive__bounded,5912.1604,5901.722336,5787.411091,5771.2668,5778.582816,5771.2668,5771.2668,5771.2668
outward_57017e0c63910b22,191001,outward,positive,pre_round_stress,outward_57017e0c63910b22__positive__pre_round_stress,5911.965518,5901.723099,5787.404564,5771.261976,5778.513352,5771.261976,5771.261976,5771.261976
outward_57017e0c63910b22,191001,outward,smooth,bounded,outward_57017e0c63910b22__smooth__bounded,5883.046641,5903.500614,5773.104443,5773.104443,5760.586762,5773.104443,5773.104443,5773.104443
outward_57017e0c63910b22,191001,outward,smooth,pre_round_stress,outward_57017e0c63910b22__smooth__pre_round_stress,5883.047475,5903.501734,5773.105367,5773.105367,5760.587686,5773.105367,5773.105367,5773.105367
outward_57017e0c63910b22,191001,outward,spatial_hash,bounded,outward_57017e0c63910b22__spatial_hash__bounded,5886.450927,5897.080414,5774.769683,5770.406073,5765.786043,5770.406073,5770.406073,5770.406073
outward_57017e0c63910b22,191001,outward,spatial_hash,pre_round_stress,outward_57017e0c63910b22__spatial_hash__pre_round_stress,5886.450927,5897.080414,5774.769683,5770.406073,5765.786043,5770.406073,5770.406073,5770.406073
outward_57ca5f820f1ff7ac,191007,outward,negative,bounded,outward_57ca5f820f1ff7ac__negative__bounded,5866.966116,5633.824695,5677.518434,5637.688177,5744.740317,5637.688177,5637.688177,6464.435314
outward_57ca5f820f1ff7ac,191007,outward,negative,pre_round_stress,outward_57ca5f820f1ff7ac__negative__pre_round_stress,5866.827524,5633.769683,5677.473323,5637.65015,5744.692497,5637.65015,5637.65015,6464.402609
outward_57ca5f820f1ff7ac,191007,outward,positive,bounded,outward_57ca5f820f1ff7ac__positive__bounded,6965.924344,6731.179259,6610.188356,6585.349737,6705.033105,6585.349737,6585.349737,6256.810059
outward_57ca5f820f1ff7ac,191007,outward,positive,pre_round_stress,outward_57ca5f820f1ff7ac__positive__pre_round_stress,6965.837629,6731.124663,6610.109567,6585.268055,6704.987629,6585.268055,6585.268055,6256.728377
outward_57ca5f820f1ff7ac,191007,outward,smooth,bounded,outward_57ca5f820f1ff7ac__smooth__bounded,5685.126632,5637.518603,5659.446695,5642.134417,5700.893698,5642.134417,5642.134417,6123.450884
outward_57ca5f820f1ff7ac,191007,outward,smooth,pre_round_stress,outward_57ca5f820f1ff7ac__smooth__pre_round_stress,5685.146805,5637.538937,5659.466366,5642.154926,5700.914222,5642.154926,5642.154926,6123.471393
outward_57ca5f820f1ff7ac,191007,outward,spatial_hash,bounded,outward_57ca5f820f1ff7ac__spatial_hash__bounded,5767.773008,5642.317732,5674.682647,5646.520371,5728.610439,5646.520371,5646.520371,6473.195672
outward_57ca5f820f1ff7ac,191007,outward,spatial_hash,pre_round_stress,outward_57ca5f820f1ff7ac__spatial_hash__pre_round_stress,5767.773008,5642.317732,5673.130402,5646.520371,5728.610439,5646.520371,5646.520371,6473.195672
outward_81700b4321b8ea7f,191103,outward,negative,bounded,outward_81700b4321b8ea7f__negative__bounded,5998.318323,6460.092642,6256.116539,6214.70305,5604.124403,6214.70305,6214.70305,5897.124205
outward_81700b4321b8ea7f,191103,outward,negative,pre_round_stress,outward_81700b4321b8ea7f__negative__pre_round_stress,5998.313901,6460.069707,6256.06441,6214.631162,5604.008481,6214.631162,6214.631162,5897.060625
outward_81700b4321b8ea7f,191103,outward,positive,bounded,outward_81700b4321b8ea7f__positive__bounded,5831.193308,5719.311657,5515.765487,5474.347226,5539.622001,5474.347226,5474.347226,5918.006421
outward_81700b4321b8ea7f,191103,outward,positive,pre_round_stress,outward_81700b4321b8ea7f__positive__pre_round_stress,5831.437349,5719.231528,5515.877094,5474.432349,5539.755495,5474.432349,5474.432349,5918.091648
outward_81700b4321b8ea7f,191103,outward,smooth,bounded,outward_81700b4321b8ea7f__smooth__bounded,5805.546636,6453.521083,6219.860115,6195.336443,5521.326342,6195.336443,6195.336443,5877.74927
outward_81700b4321b8ea7f,191103,outward,smooth,pre_round_stress,outward_81700b4321b8ea7f__smooth__pre_round_stress,5805.546636,6453.521083,6219.860115,6195.336443,5521.326342,6195.336443,6195.336443,5877.74927
outward_81700b4321b8ea7f,191103,outward,spatial_hash,bounded,outward_81700b4321b8ea7f__spatial_hash__bounded,5855.316892,5700.471896,5470.530452,5445.124325,5543.092742,5445.124325,5445.124325,5888.01825
outward_81700b4321b8ea7f,191103,outward,spatial_hash,pre_round_stress,outward_81700b4321b8ea7f__spatial_hash__pre_round_stress,5855.316892,5700.471896,5470.530452,5445.124325,5543.092742,5445.124325,5445.124325,5888.01825
outward_85acea17f3d8afd3,191061,outward,negative,bounded,outward_85acea17f3d8afd3__negative__bounded,5773.314982,5760.391498,5775.335109,5765.486886,5782.642176,5765.486886,5765.486886,5765.486886
outward_85acea17f3d8afd3,191061,outward,negative,pre_round_stress,outward_85acea17f3d8afd3__negative__pre_round_stress,5773.429931,5760.641548,5775.636987,5765.78482,5782.822291,5765.78482,5765.78482,5765.78482
outward_85acea17f3d8afd3,191061,outward,positive,bounded,outward_85acea17f3d8afd3__positive__bounded,5773.18688,5691.600455,5702.466589,5696.384634,5777.999984,5696.384634,5696.384634,5696.384634
outward_85acea17f3d8afd3,191061,outward,positive,pre_round_stress,outward_85acea17f3d8afd3__positive__pre_round_stress,5773.200245,5691.644776,5702.519298,5696.43534,5778.056907,5696.43534,5696.43534,5696.43534
outward_85acea17f3d8afd3,191061,outward,smooth,bounded,outward_85acea17f3d8afd3__smooth__bounded,5732.483751,5685.318211,5684.700315,5684.718787,5736.512245,5684.718787,5684.718787,5684.718787
outward_85acea17f3d8afd3,191061,outward,smooth,pre_round_stress,outward_85acea17f3d8afd3__smooth__pre_round_stress,5732.472738,5685.305943,5684.68587,5684.704342,5736.4978,5684.704342,5684.704342,5684.704342
outward_85acea17f3d8afd3,191061,outward,spatial_hash,bounded,outward_85acea17f3d8afd3__spatial_hash__bounded,5726.612873,5709.841147,5706.278324,5706.245229,5736.61898,5706.245229,5706.245229,5706.245229
outward_85acea17f3d8afd3,191061,outward,spatial_hash,pre_round_stress,outward_85acea17f3d8afd3__spatial_hash__pre_round_stress,5726.612873,5709.841147,5706.278324,5706.245229,5736.61898,5706.245229,5706.245229,5706.245229
outward_9469a7f7cfbff853,191013,outward,negative,bounded,outward_9469a7f7cfbff853__negative__bounded,9145.209771,8664.778112,8679.245969,8679.245969,9173.323049,8679.245969,8679.245969,11407.57638
outward_9469a7f7cfbff853,191013,outward,negative,pre_round_stress,outward_9469a7f7cfbff853__negative__pre_round_stress,9145.004346,8665.044768,8679.359594,8679.359594,9173.105784,8679.359594,8679.359594,11407.693492
outward_9469a7f7cfbff853,191013,outward,positive,bounded,outward_9469a7f7cfbff853__positive__bounded,9813.525917,9556.506424,9541.106289,9541.106289,9831.177736,9541.106289,9541.106289,11285.929046
outward_9469a7f7cfbff853,191013,outward,positive,pre_round_stress,outward_9469a7f7cfbff853__positive__pre_round_stress,9813.650987,9556.66531,9541.214916,9541.214916,9831.303392,9541.214916,9541.214916,11299.62627
outward_9469a7f7cfbff853,191013,outward,smooth,bounded,outward_9469a7f7cfbff853__smooth__bounded,9013.709874,8731.127777,8724.967363,8724.967363,9026.543542,8724.967363,8724.967363,11260.524021
outward_9469a7f7cfbff853,191013,outward,smooth,pre_round_stress,outward_9469a7f7cfbff853__smooth__pre_round_stress,9013.694323,8731.167914,8725.0075,8725.0075,9026.527991,8725.0075,8725.0075,11269.156546
outward_9469a7f7cfbff853,191013,outward,spatial_hash,bounded,outward_9469a7f7cfbff853__spatial_hash__bounded,9187.030109,8792.385036,8815.60843,8815.60843,9205.224353,8815.60843,8815.60843,11167.194854
outward_9469a7f7cfbff853,191013,outward,spatial_hash,pre_round_stress,outward_9469a7f7cfbff853__spatial_hash__pre_round_stress,9187.030109,8792.385036,8815.60843,8815.60843,9205.224353,8815.60843,8815.60843,11167.194854
outward_a61c8f43e2a52c38,191109,outward,negative,bounded,outward_a61c8f43e2a52c38__negative__bounded,6059.946015,6082.872194,6092.215607,6087.803,6066.202185,6087.803,6087.803,6087.803
outward_a61c8f43e2a52c38,191109,outward,negative,pre_round_stress,outward_a61c8f43e2a52c38__negative__pre_round_stress,6059.990717,6082.956894,6092.331721,6087.887605,6066.246752,6087.887605,6087.887605,6087.887605
outward_a61c8f43e2a52c38,191109,outward,positive,bounded,outward_a61c8f43e2a52c38__positive__bounded,6105.53586,6079.39335,6102.400385,6085.416214,6117.400299,6085.416214,6085.416214,6085.416214
outward_a61c8f43e2a52c38,191109,outward,positive,pre_round_stress,outward_a61c8f43e2a52c38__positive__pre_round_stress,6105.414546,6079.329283,6102.338342,6085.350351,6117.289962,6085.350351,6085.350351,6085.350351
outward_a61c8f43e2a52c38,191109,outward,smooth,bounded,outward_a61c8f43e2a52c38__smooth__bounded,6108.883559,6093.825018,6109.484053,6092.079283,6105.569849,6092.079283,6092.079283,6092.079283
outward_a61c8f43e2a52c38,191109,outward,smooth,pre_round_stress,outward_a61c8f43e2a52c38__smooth__pre_round_stress,6108.883559,6093.825291,6109.484053,6092.079556,6105.565404,6092.079556,6092.079556,6092.079556
outward_a61c8f43e2a52c38,191109,outward,spatial_hash,bounded,outward_a61c8f43e2a52c38__spatial_hash__bounded,6057.459934,6081.627905,6093.538168,6086.074224,6065.931863,6086.074224,6086.074224,6086.074224
outward_a61c8f43e2a52c38,191109,outward,spatial_hash,pre_round_stress,outward_a61c8f43e2a52c38__spatial_hash__pre_round_stress,6057.459934,6081.627905,6093.538168,6086.074224,6065.931863,6086.074224,6086.074224,6086.074224
outward_a88d1db6cc238307,191085,outward,negative,bounded,outward_a88d1db6cc238307__negative__bounded,8933.394568,8849.293004,8870.953082,8849.293004,8933.394568,8849.293004,8855.607564,8986.364441
outward_a88d1db6cc238307,191085,outward,negative,pre_round_stress,outward_a88d1db6cc238307__negative__pre_round_stress,8933.153044,8849.225526,8870.841334,8849.225526,8933.153044,8849.225526,8855.56757,8977.79953
outward_a88d1db6cc238307,191085,outward,positive,bounded,outward_a88d1db6cc238307__positive__bounded,8171.021,8105.317258,8130.946555,8105.317258,8177.592855,8105.317258,8105.317258,9376.43742
outward_a88d1db6cc238307,191085,outward,positive,pre_round_stress,outward_a88d1db6cc238307__positive__pre_round_stress,8171.164628,8105.5011,8131.091126,8105.5011,8177.737094,8105.5011,8105.5011,9376.611778
outward_a88d1db6cc238307,191085,outward,smooth,bounded,outward_a88d1db6cc238307__smooth__bounded,8130.335582,8066.389604,8087.804673,8069.92263,8132.898413,8069.92263,8069.92263,9342.288653
outward_a88d1db6cc238307,191085,outward,smooth,pre_round_stress,outward_a88d1db6cc238307__smooth__pre_round_stress,8130.29457,8066.39565,8087.810719,8069.928676,8132.857401,8069.928676,8069.928676,9342.294699
outward_a88d1db6cc238307,191085,outward,spatial_hash,bounded,outward_a88d1db6cc238307__spatial_hash__bounded,8137.244628,8079.839867,8094.219014,8082.708246,8144.771847,8082.708246,8089.702955,9014.389472
outward_a88d1db6cc238307,191085,outward,spatial_hash,pre_round_stress,outward_a88d1db6cc238307__spatial_hash__pre_round_stress,8137.244628,8079.839867,8094.219014,8082.708246,8144.771847,8082.708246,8089.702955,9014.389472
outward_b3ba920e7ed7a14f,191115,outward,negative,bounded,outward_b3ba920e7ed7a14f__negative__bounded,8965.507263,9547.812173,9709.980768,9634.812173,8975.507263,9634.812173,9634.812173,11366.746129
outward_b3ba920e7ed7a14f,191115,outward,negative,pre_round_stress,outward_b3ba920e7ed7a14f__negative__pre_round_stress,8965.755439,9548.142509,9710.307245,9635.142509,8975.755439,9635.142509,9635.142509,11367.073218
outward_b3ba920e7ed7a14f,191115,outward,positive,bounded,outward_b3ba920e7ed7a14f__positive__bounded,9225.136216,8887.140705,8945.849349,8945.849349,9240.05442,8945.849349,8945.849349,11747.033159
outward_b3ba920e7ed7a14f,191115,outward,positive,pre_round_stress,outward_b3ba920e7ed7a14f__positive__pre_round_stress,9225.153929,8887.221245,8945.914159,8945.914159,9240.045211,8945.914159,8945.914159,11747.093896
outward_b3ba920e7ed7a14f,191115,outward,smooth,bounded,outward_b3ba920e7ed7a14f__smooth__bounded,9241.20907,8954.0377,9013.413859,9013.413859,9261.501468,9013.413859,9013.413859,11822.794544
outward_b3ba920e7ed7a14f,191115,outward,smooth,pre_round_stress,outward_b3ba920e7ed7a14f__smooth__pre_round_stress,9241.302324,8954.206505,9013.582664,9013.582664,9261.594722,9013.582664,9013.582664,11822.963349
outward_b3ba920e7ed7a14f,191115,outward,spatial_hash,bounded,outward_b3ba920e7ed7a14f__spatial_hash__bounded,9232.099367,8962.837713,9021.126284,9021.126284,9262.931631,9021.126284,9021.126284,11806.631255
outward_b3ba920e7ed7a14f,191115,outward,spatial_hash,pre_round_stress,outward_b3ba920e7ed7a14f__spatial_hash__pre_round_stress,9232.099367,8962.837713,9021.126284,9021.126284,9262.931631,9021.126284,9021.126284,11806.631255
outward_b614b4503aa2dd12,191031,outward,negative,bounded,outward_b614b4503aa2dd12__negative__bounded,9337.158647,9141.854294,8934.106964,8919.106964,9361.356695,8919.106964,8919.106964,11297.88055
outward_b614b4503aa2dd12,191031,outward,negative,pre_round_stress,outward_b614b4503aa2dd12__negative__pre_round_stress,9375.792118,9142.764684,8934.93767,8919.93767,9399.956409,8919.93767,8919.93767,11298.702898
outward_b614b4503aa2dd12,191031,outward,positive,bounded,outward_b614b4503aa2dd12__positive__bounded,10752.519642,10214.87892,10290.114955,10285.114955,10771.16448,10285.114955,10285.114955,12380.514918
outward_b614b4503aa2dd12,191031,outward,positive,pre_round_stress,outward_b614b4503aa2dd12__positive__pre_round_stress,10748.270462,10209.467446,10284.77959,10279.77959,10766.937693,10279.77959,10279.77959,12388.857422
outward_b614b4503aa2dd12,191031,outward,smooth,bounded,outward_b614b4503aa2dd12__smooth__bounded,10756.687707,10212.728501,10285.420828,10280.420828,10785.520161,10280.420828,10280.420828,12391.682097
outward_b614b4503aa2dd12,191031,outward,smooth,pre_round_stress,outward_b614b4503aa2dd12__smooth__pre_round_stress,10756.70222,10212.728501,10285.420828,10280.420828,10785.534674,10280.420828,10280.420828,12391.682097
outward_b614b4503aa2dd12,191031,outward,spatial_hash,bounded,outward_b614b4503aa2dd12__spatial_hash__bounded,9680.055924,10026.723566,10027.141582,10022.141582,9621.020625,10022.141582,10022.141582,13148.788248
outward_b614b4503aa2dd12,191031,outward,spatial_hash,pre_round_stress,outward_b614b4503aa2dd12__spatial_hash__pre_round_stress,9680.055924,10026.723566,10027.141582,10022.141582,9621.020625,10022.141582,10022.141582,13148.788248
outward_c465e768cf57d804,191067,outward,negative,bounded,outward_c465e768cf57d804__negative__bounded,6070.750435,6041.480309,6041.480309,6041.480309,6070.750435,6041.480309,6041.480309,6041.480309
outward_c465e768cf57d804,191067,outward,negative,pre_round_stress,outward_c465e768cf57d804__negative__pre_round_stress,6070.620644,6041.301256,6041.301256,6041.301256,6070.620644,6041.301256,6041.301256,6041.301256
outward_c465e768cf57d804,191067,outward,positive,bounded,outward_c465e768cf57d804__positive__bounded,6105.584035,6098.181229,6096.822049,6096.192313,6112.406068,6096.192313,6096.192313,6096.192313
outward_c465e768cf57d804,191067,outward,positive,pre_round_stress,outward_c465e768cf57d804__positive__pre_round_stress,6105.620391,6098.347934,6096.944259,6096.303018,6112.434574,6096.303018,6096.303018,6096.303018
outward_c465e768cf57d804,191067,outward,smooth,bounded,outward_c465e768cf57d804__smooth__bounded,6080.727318,6060.997623,6060.997623,6060.997623,6080.727318,6060.997623,6060.997623,6060.997623
outward_c465e768cf57d804,191067,outward,smooth,pre_round_stress,outward_c465e768cf57d804__smooth__pre_round_stress,6080.727318,6060.997623,6060.997623,6060.997623,6080.727318,6060.997623,6060.997623,6060.997623
outward_c465e768cf57d804,191067,outward,spatial_hash,bounded,outward_c465e768cf57d804__spatial_hash__bounded,6073.650086,6046.225231,6046.225231,6046.225231,6073.650086,6046.225231,6046.225231,6046.225231
