rounding,case_id,baseline,candidate,change_s,change_pct,baseline_success,candidate_success,movement_s_difference,switch_s_difference,detection_s_difference,optical_s_difference,laser_s_difference
bounded,final_uniform_910000_spatial_hash,3426.434355,3307.069673,-119.3646819999999,-3.4836412910061454,True,True,-150.3646829553295,3.0,55.0,-27.0,0.0
bounded,final_uniform_910000_smooth,3450.895631,3145.408852,-305.48677899999984,-8.852391137412518,True,True,-310.48677732376973,4.0,40.0,-39.0,0.0
bounded,final_uniform_910000_positive,3640.369783,3294.038384,-346.33139900000015,-9.513632395734017,True,True,-388.331401490424,4.0,50.0,-12.0,0.0
bounded,final_uniform_910000_negative,3546.382521,3336.741863,-209.6406579999998,-5.911394407078396,True,True,-179.64065614926812,3.0,45.0,-78.0,0.0
bounded,final_outer_910001_spatial_hash,2801.233452,2692.520286,-108.713166,-3.8809034613799143,True,True,-163.71316543797684,9.0,55.0,-9.0,0.0
bounded,final_outer_910001_smooth,2806.640831,2696.372243,-110.26858800000036,-3.9288457141383515,True,True,-169.26858827658543,10.0,55.0,-6.0,0.0
bounded,final_outer_910001_positive,2797.104426,2690.560928,-106.543498,-3.809064009539409,True,True,-161.54349921775952,9.0,55.0,-9.0,0.0
bounded,final_outer_910001_negative,2888.682807,2682.713421,-205.9693860000002,-7.130218156901302,True,True,-236.9693854120244,9.0,55.0,-33.0,0.0
bounded,final_cluster_910002_spatial_hash,2137.923221,1976.429583,-161.49363799999992,-7.553762287331455,True,True,-161.49363818059646,0.0,0.0,0.0,0.0
bounded,final_cluster_910002_smooth,2123.116072,1982.007704,-141.1083679999997,-6.6462860820922565,True,True,-141.10836854687227,0.0,0.0,0.0,0.0
bounded,final_cluster_910002_positive,2131.995598,1976.840958,-155.15463999999997,-7.277437164764722,True,True,-149.15464061767102,0.0,0.0,-6.0,0.0
bounded,final_cluster_910002_negative,2112.270271,2007.783984,-104.48628699999995,-4.946634359936031,True,True,-122.48628475431428,3.0,15.0,0.0,0.0
bounded,final_min_radius_910003_spatial_hash,3785.065564,3622.11273,-162.95283400000017,-4.305152215852082,True,True,-190.95283070468167,0.0,40.0,-12.0,0.0
bounded,final_min_radius_910003_smooth,3993.235203,3629.146224,-364.0889790000001,-9.117644228080302,True,True,-379.0889798568569,-2.0,35.0,-18.0,0.0
bounded,final_min_radius_910003_positive,3827.248901,3592.012484,-235.23641700000007,-6.146357947572644,True,True,-261.23641662339423,0.0,35.0,-9.0,0.0
bounded,final_min_radius_910003_negative,4026.755001,3726.871735,-299.8832659999998,-7.4472687294242395,True,True,-295.8832648237453,-1.0,45.0,-48.0,0.0
bounded,final_radial_910004_spatial_hash,2343.255175,2322.071142,-21.184033,-0.9040429410339446,True,True,-57.18403156495765,7.0,35.0,-6.0,0.0
bounded,final_radial_910004_smooth,2325.688528,2292.913458,-32.77507000000014,-1.409263089420898,True,True,-53.77506936804866,6.0,30.0,-15.0,0.0
bounded,final_radial_910004_positive,2406.685026,2317.147009,-89.53801700000031,-3.720387837739436,True,True,-131.53801562412582,7.0,35.0,0.0,0.0
bounded,final_radial_910004_negative,2373.537472,2305.152279,-68.38519300000007,-2.8811507636480216,True,True,-83.38518905922115,6.0,30.0,-21.0,0.0
bounded,final_reception_edge_910005_spatial_hash,4210.756642,3655.869075,-554.8875670000002,-13.177858854755453,True,True,-614.8875643371944,2.0,85.0,-27.0,0.0
bounded,final_reception_edge_910005_smooth,4165.414643,3677.812466,-487.6021770000002,-11.705969724272657,True,True,-476.6021739780608,-7.0,20.0,-24.0,0.0
bounded,final_reception_edge_910005_positive,4174.845877,3631.917687,-542.9281899999996,-13.004748103183683,True,True,-603.9281895237377,5.0,65.0,-9.0,0.0
bounded,final_reception_edge_910005_negative,4163.607796,3661.20982,-502.3979760000002,-12.066409724822226,True,True,-469.39797597665074,-8.0,20.0,-45.0,0.0
bounded,final_uniform_910006_spatial_hash,3603.298551,3263.659506,-339.6390449999999,-9.425781410917011,True,True,-402.6390435593289,7.0,80.0,-24.0,0.0
bounded,final_uniform_910006_smooth,3726.174273,3318.396037,-407.7782360000001,-10.943616860724326,True,True,-457.77823815408055,6.0,80.0,-36.0,0.0
bounded,final_uniform_910006_positive,3953.238402,3220.71664,-732.5217619999999,-18.52966321559071,True,True,-809.521764915853,9.0,80.0,-12.0,0.0
bounded,final_uniform_910006_negative,3645.2495,3567.222842,-78.02665799999977,-2.140502536246136,True,True,-94.02665834309573,4.0,75.0,-63.0,0.0
bounded,final_outer_910007_spatial_hash,3659.12982,3372.342948,-286.78687200000013,-7.837570299705854,True,True,-342.78687126262,10.0,85.0,-39.0,0.0
bounded,final_outer_910007_smooth,3950.947025,3353.1761,-597.7709249999998,-15.129813718522334,True,True,-626.7709236288651,6.0,65.0,-42.0,0.0
bounded,final_outer_910007_positive,3598.33205,3393.469497,-204.86255299999993,-5.693264272261922,True,True,-265.86255349929525,6.0,70.0,-15.0,0.0
bounded,final_outer_910007_negative,4181.958263,3353.389317,-828.5689460000003,-19.812941542979722,True,True,-831.5689474796636,9.0,75.0,-81.0,0.0
bounded,final_cluster_910008_spatial_hash,2433.623846,2288.888932,-144.73491400000012,-5.9473001235541005,True,True,-147.7349111529336,0.0,15.0,-12.0,0.0
bounded,final_cluster_910008_smooth,2391.936417,2294.429451,-97.50696599999992,-4.076486536473012,True,True,-107.50696466450313,0.0,10.0,0.0,0.0
bounded,final_cluster_910008_positive,2469.505437,2275.780626,-193.7248109999996,-7.844680481260246,True,True,-192.72480923483158,0.0,5.0,-6.0,0.0
bounded,final_cluster_910008_negative,2463.857708,2285.921636,-177.93607199999997,-7.221848543536103,True,True,-169.9360711373904,0.0,10.0,-18.0,0.0
bounded,final_min_radius_910009_spatial_hash,4024.391695,3427.154875,-597.2368199999996,-14.840424721629875,True,True,-646.2368203955316,7.0,45.0,-3.0,0.0
bounded,final_min_radius_910009_smooth,4241.98213,3005.931707,-1236.0504230000001,-29.138510845164735,True,True,-1238.050423119863,-1.0,15.0,-12.0,0.0
bounded,final_min_radius_910009_positive,3907.407487,3463.573983,-443.8335039999997,-11.358771908909937,True,True,-454.83350768886794,-1.0,15.0,-3.0,0.0
bounded,final_min_radius_910009_negative,4088.380376,3431.694771,-656.6856050000001,-16.062243348366955,True,True,-650.6856019633942,-1.0,10.0,-15.0,0.0
bounded,final_radial_910010_spatial_hash,2579.029242,2440.798027,-138.23121500000025,-5.359815730232043,True,True,-195.231214303029,11.0,55.0,-9.0,0.0
bounded,final_radial_910010_smooth,2594.481054,2441.850689,-152.63036499999998,-5.88288608871067,True,True,-206.63036258529587,11.0,55.0,-12.0,0.0
bounded,final_radial_910010_positive,2611.714118,2430.592924,-181.12119399999983,-6.934954815755212,True,True,-220.12118819861666,10.0,50.0,-21.0,0.0
bounded,final_radial_910010_negative,2595.201084,2445.435732,-149.7653519999999,-5.7708573306067485,True,True,-197.76535395512929,11.0,55.0,-18.0,0.0
bounded,final_reception_edge_910011_spatial_hash,4504.736523,3479.914817,-1024.8217059999997,-22.749870070480917,True,True,-1071.821705858527,3.0,65.0,-21.0,0.0
bounded,final_reception_edge_910011_smooth,3825.605539,3489.364463,-336.24107600000025,-8.789224936345441,True,True,-391.24107511139755,8.0,95.0,-48.0,0.0
bounded,final_reception_edge_910011_positive,4328.525889,3456.22764,-872.2982489999995,-20.152316778715694,True,True,-927.2982496277514,3.0,70.0,-18.0,0.0
bounded,final_reception_edge_910011_negative,4406.743967,3412.71168,-994.0322870000005,-22.55706922035483,True,True,-1006.0322851372348,3.0,60.0,-51.0,0.0
bounded,final_uniform_910012_spatial_hash,3391.210771,2944.019431,-447.19133999999985,-13.186775172577436,True,True,-465.1913427639024,5.0,55.0,-42.0,0.0
bounded,final_uniform_910012_smooth,3235.600213,3035.750425,-199.849788,-6.176590890217004,True,True,-222.84978991605067,3.0,50.0,-30.0,0.0
bounded,final_uniform_910012_positive,3202.278012,2695.128542,-507.1494700000003,-15.837146809225889,True,True,-512.1494715670797,1.0,25.0,-21.0,0.0
bounded,final_uniform_910012_negative,3164.145576,2872.568647,-291.57692899999984,-9.215028891578402,True,True,-256.57693532158873,3.0,40.0,-78.0,0.0
bounded,final_outer_910013_spatial_hash,2591.242421,2581.081829,-10.160591999999724,-0.3921127532358959,True,True,-61.160589674550465,12.0,60.0,-21.0,0.0
bounded,final_outer_910013_smooth,2571.152309,2576.997147,5.8448379999999815,0.2273236781633159,True,True,-51.15516246738048,13.0,65.0,-21.0,0.0
bounded,final_outer_910013_positive,2662.869308,2579.069438,-83.79986999999983,-3.1469764493601615,True,True,-122.79987435311159,12.0,60.0,-33.0,0.0
bounded,final_outer_910013_negative,2908.388845,2579.308449,-329.08039599999984,-11.314869281174122,True,True,-287.0803982481227,14.0,70.0,-126.0,0.0
bounded,final_cluster_910014_spatial_hash,1063.056166,2058.361666,995.3054999999997,93.626802781745,True,True,791.3054992591657,37.0,185.0,-18.0,0.0
bounded,final_cluster_910014_smooth,1196.954276,2195.469654,998.515378,83.42134683179829,True,True,836.5153760783876,36.0,195.0,-69.0,0.0
bounded,final_cluster_910014_positive,1044.889109,905.146946,-139.742163,-13.373874968774324,True,True,-239.7421624028106,18.0,85.0,-3.0,0.0
bounded,final_cluster_910014_negative,1318.216403,1015.073315,-303.1430879999999,-22.996458495745177,True,True,-286.14308342480786,15.0,85.0,-117.0,0.0
bounded,final_min_radius_910015_spatial_hash,3639.673375,3571.260253,-68.41312199999993,-1.8796500386521586,True,True,-96.41312207946703,1.0,30.0,-3.0,0.0
bounded,final_min_radius_910015_smooth,3731.040725,3601.554413,-129.486312,-3.4705145707033203,True,True,-156.48631380794723,4.0,35.0,-12.0,0.0
bounded,final_min_radius_910015_positive,3596.851529,3621.746106,24.894577000000027,0.6921213399909476,True,True,-18.105423449565023,3.0,40.0,0.0,0.0
bounded,final_min_radius_910015_negative,3666.112988,3568.64248,-97.47050799999988,-2.658688052415259,True,True,-81.47050728980003,1.0,25.0,-42.0,0.0
bounded,final_radial_910016_spatial_hash,2787.542256,2542.048562,-245.49369400000023,-8.806815160257797,True,True,-251.49369680030486,8.0,40.0,-42.0,0.0
bounded,final_radial_910016_smooth,2745.822573,2532.211292,-213.61128099999996,-7.779500507442294,True,True,-237.61128628116876,10.0,50.0,-36.0,0.0
bounded,final_radial_910016_positive,2706.970934,2607.985898,-98.98503600000004,-3.6566715496177515,True,True,-133.9850324568797,8.0,45.0,-18.0,0.0
bounded,final_radial_910016_negative,2742.432768,2496.584099,-245.84866899999997,-8.96461972992294,True,True,-246.8486639833552,10.0,60.0,-69.0,0.0
bounded,final_reception_edge_910017_spatial_hash,3600.598023,3111.352175,-489.245848,-13.587905255593146,True,True,-530.245850273282,6.0,65.0,-30.0,0.0
bounded,final_reception_edge_910017_smooth,3685.884262,3245.694876,-440.189386,-11.942572113242333,True,True,-484.1893844226347,4.0,70.0,-30.0,0.0
bounded,final_reception_edge_910017_positive,3986.952579,3235.594334,-751.3582449999999,-18.845427180587492,True,True,-791.3582414818316,-1.0,50.0,-9.0,0.0
bounded,final_reception_edge_910017_negative,3580.093657,3100.036668,-480.0569889999997,-13.40906230375748,True,True,-491.05699108514955,6.0,65.0,-60.0,0.0
bounded,final_uniform_910018_spatial_hash,3785.538269,3695.206669,-90.33159999999998,-2.386228683506675,True,True,-173.33159952731876,14.0,105.0,-36.0,0.0
bounded,final_uniform_910018_smooth,3847.930998,3764.541419,-83.38957899999969,-2.1671277120962507,True,True,-96.3895769564997,2.0,35.0,-24.0,0.0
bounded,final_uniform_910018_positive,3844.611039,4022.830811,178.21977199999992,4.63557353896471,True,True,108.21977625792215,8.0,80.0,-18.0,0.0
bounded,final_uniform_910018_negative,4078.871332,3689.539301,-389.33203100000037,-9.545092240237407,True,True,-346.33202645610436,0.0,35.0,-78.0,0.0
bounded,final_outer_910019_spatial_hash,4455.689521,4050.294735,-405.3947860000003,-9.098362533774939,True,True,-468.3947841349586,9.0,90.0,-36.0,0.0
bounded,final_outer_910019_smooth,4027.135985,4049.098783,21.96279800000002,0.5453701608737704,True,True,-54.03720040827875,8.0,80.0,-12.0,0.0
bounded,final_outer_910019_positive,4222.879508,3981.456958,-241.42254999999977,-5.717012515811515,True,True,-300.4225522926854,9.0,65.0,-15.0,0.0
bounded,final_outer_910019_negative,4479.33361,3996.478385,-482.8552249999998,-10.779621859868572,True,True,-484.85522145172126,8.0,75.0,-81.0,0.0
bounded,final_cluster_910020_spatial_hash,2473.936093,2330.385694,-143.55039899999974,-5.802510396536742,True,True,-199.55039924701964,15.0,80.0,-39.0,0.0
bounded,final_cluster_910020_smooth,2570.006097,2234.418681,-335.58741599999985,-13.057845130863122,True,True,-344.58741682963137,15.0,75.0,-81.0,0.0
bounded,final_cluster_910020_positive,2448.463262,2224.920999,-223.54226300000028,-9.129900638876743,True,True,-322.54226291795226,22.0,110.0,-33.0,0.0
bounded,final_cluster_910020_negative,2744.35259,2328.68754,-415.66505000000006,-15.146197012534756,True,True,-381.66504133601256,18.0,95.0,-147.0,0.0
bounded,final_min_radius_910021_spatial_hash,3891.841424,3269.55436,-622.2870640000001,-15.989527737757081,True,True,-687.2870591142464,10.0,70.0,-15.0,0.0
bounded,final_min_radius_910021_smooth,3929.281333,3274.991405,-654.2899279999997,-16.65164371166191,True,True,-692.2899275280988,5.0,45.0,-12.0,0.0
bounded,final_min_radius_910021_positive,3796.042295,3238.887233,-557.1550620000003,-14.677261703165511,True,True,-605.15506196265,7.0,50.0,-9.0,0.0
bounded,final_min_radius_910021_negative,3940.305114,3291.465231,-648.8398829999996,-16.466742148841618,True,True,-666.8398819600447,5.0,40.0,-27.0,0.0
bounded,final_radial_910022_spatial_hash,2571.023361,2546.671825,-24.351536000000124,-0.9471534319520414,True,True,-72.35153856671991,10.0,50.0,-12.0,0.0
bounded,final_radial_910022_smooth,2707.417358,2548.432861,-158.98449700000037,-5.872182821397143,True,True,-184.98449613165508,8.0,45.0,-27.0,0.0
bounded,final_radial_910022_positive,2577.4328,2534.103399,-43.32940099999996,-1.6811069138252588,True,True,-93.32939966488198,10.0,55.0,-15.0,0.0
bounded,final_radial_910022_negative,2588.414578,2544.158679,-44.25589899999977,-1.709768573247461,True,True,-70.25590108166375,10.0,55.0,-39.0,0.0
bounded,final_reception_edge_910023_spatial_hash,3282.829168,3263.335158,-19.494010000000344,-0.5938173752695342,True,True,-81.49400950439576,7.0,70.0,-15.0,0.0
bounded,final_reception_edge_910023_smooth,3573.275452,3262.314083,-310.96136899999965,-8.70241808047435,True,True,-371.9613689770513,12.0,85.0,-36.0,0.0
bounded,final_reception_edge_910023_positive,4181.023792,3241.7519,-939.2718919999998,-22.465117127465504,True,True,-1017.2718920634293,8.0,85.0,-15.0,0.0
bounded,final_reception_edge_910023_negative,3932.900722,3255.551312,-677.3494099999998,-17.222641960195396,True,True,-697.3494106139815,6.0,65.0,-51.0,0.0
bounded,final_uniform_910024_spatial_hash,5086.034551,4204.890634,-881.1439169999994,-17.32477253475897,True,True,-910.1439160199989,4.0,85.0,-60.0,0.0
bounded,final_uniform_910024_smooth,5038.949416,4208.824633,-830.1247830000002,-16.474163847807922,True,True,-862.1247855830629,-1.0,60.0,-27.0,0.0
bounded,final_uniform_910024_positive,5111.404373,4139.440108,-971.9642650000005,-19.01560107696062,True,True,-1007.9642603881962,-2.0,50.0,-12.0,0.0
bounded,final_uniform_910024_negative,4650.060277,4217.806442,-432.2538349999995,-9.295660900096314,True,True,-438.25383441146096,1.0,65.0,-60.0,0.0
bounded,final_outer_910025_spatial_hash,2285.498831,2307.495479,21.996648000000278,0.9624440713617011,True,True,-35.00334735870524,10.0,50.0,-3.0,0.0
bounded,final_outer_910025_smooth,2320.227753,2319.077549,-1.1502040000000306,-0.04957289207978555,True,True,-58.150203822050116,11.0,55.0,-9.0,0.0
bounded,final_outer_910025_positive,2496.074036,2317.218295,-178.85574099999985,-7.165482210079754,True,True,-235.85573982444566,10.0,50.0,-3.0,0.0
bounded,final_outer_910025_negative,2284.230707,2298.48045,14.249742999999853,0.6238311636531213,True,True,-36.75025609870204,10.0,50.0,-9.0,0.0
bounded,final_cluster_910026_spatial_hash,2118.455737,2015.767835,-102.68790200000012,-4.847299861238508,True,True,-101.68790175027425,-1.0,0.0,0.0,0.0
bounded,final_cluster_910026_smooth,2098.829925,2030.506471,-68.32345400000008,-3.2553115993903203,True,True,-68.32345167796575,0.0,0.0,0.0,0.0
bounded,final_cluster_910026_positive,2105.896801,2015.733007,-90.16379399999983,-4.281491569633655,True,True,-89.16379635668932,-1.0,0.0,0.0,0.0
bounded,final_cluster_910026_negative,2127.237604,2017.699464,-109.53813999999988,-5.149313823431257,True,True,-99.53813644359025,-1.0,0.0,-9.0,0.0
bounded,final_min_radius_910027_spatial_hash,4067.816593,3426.403737,-641.4128559999999,-15.767988583943515,True,True,-669.4128569814552,0.0,40.0,-12.0,0.0
bounded,final_min_radius_910027_smooth,4128.408388,3437.394003,-691.014385,-16.7380336453284,True,True,-697.0143869159174,-6.0,15.0,-3.0,0.0
bounded,final_min_radius_910027_positive,4303.899718,3471.308709,-832.5910089999998,-19.34503737431179,True,True,-838.5910088426854,-6.0,15.0,-3.0,0.0
bounded,final_min_radius_910027_negative,4236.859498,3394.060103,-842.799395,-19.892077974212775,True,True,-833.7993947453897,-7.0,10.0,-12.0,0.0
bounded,final_radial_910028_spatial_hash,1415.647924,1257.173461,-158.47446300000001,-11.194482774517878,True,True,-195.47446217044012,9.0,55.0,-27.0,0.0
bounded,final_radial_910028_smooth,1421.700064,1154.166011,-267.5340530000001,-18.817896951293946,True,True,-302.5340488929305,9.0,50.0,-24.0,0.0
bounded,final_radial_910028_positive,1388.878583,1266.530416,-122.34816699999988,-8.80913338988394,True,True,-175.34816747934065,9.0,50.0,-6.0,0.0
bounded,final_radial_910028_negative,1482.752539,1303.926988,-178.82555100000013,-12.060377325039273,True,True,-195.82554969594082,10.0,55.0,-48.0,0.0
bounded,final_reception_edge_910029_spatial_hash,4340.222665,3530.60674,-809.6159250000001,-18.653787777498742,True,True,-900.6159227119679,12.0,115.0,-36.0,0.0
bounded,final_reception_edge_910029_smooth,4215.482877,3527.921565,-687.5613120000003,-16.310380852247974,True,True,-731.5613089938984,10.0,85.0,-51.0,0.0
bounded,final_reception_edge_910029_positive,4297.924416,3787.029426,-510.8949899999998,-11.88701662826077,True,True,-661.8949931536181,18.0,160.0,-27.0,0.0
bounded,final_reception_edge_910029_negative,4104.100629,3519.104698,-584.9959309999995,-14.253937314946851,True,True,-624.9959293437128,10.0,105.0,-75.0,0.0
bounded,final_uniform_910030_spatial_hash,3351.704064,2962.649071,-389.0549930000002,-11.607677335799538,True,True,-450.05499473846976,10.0,60.0,-9.0,0.0
bounded,final_uniform_910030_smooth,3391.776749,2976.80855,-414.9681989999999,-12.234537521443457,True,True,-531.968200763888,19.0,110.0,-12.0,0.0
bounded,final_uniform_910030_positive,3250.819595,2987.785,-263.0345950000001,-8.09133165693251,True,True,-390.03459210647543,20.0,110.0,-3.0,0.0
bounded,final_uniform_910030_negative,3679.947194,3118.112364,-561.8348299999998,-15.26746989511284,True,True,-524.8348309120865,3.0,35.0,-75.0,0.0
bounded,final_outer_910031_spatial_hash,4059.946885,3161.885729,-898.0611559999998,-22.12002229186798,True,True,-1084.061156991358,29.0,160.0,-3.0,0.0
bounded,final_outer_910031_smooth,3582.997521,3161.713349,-421.28417199999967,-11.757869480256321,True,True,-588.2841700253657,30.0,155.0,-18.0,0.0
bounded,final_outer_910031_positive,4020.224037,3114.962022,-905.2620149999998,-22.51770067211306,True,True,-1065.2620145550486,26.0,140.0,-6.0,0.0
bounded,final_outer_910031_negative,3849.82857,3116.105754,-733.722816,-19.05858410729182,True,True,-872.7228195054895,26.0,140.0,-27.0,0.0
bounded,final_cluster_910032_spatial_hash,2393.176128,2316.669794,-76.50633400000015,-3.1968534661900194,True,True,-123.50633257044387,10.0,55.0,-18.0,0.0
bounded,final_cluster_910032_smooth,2415.416721,2311.857898,-103.55882299999985,-4.287410205437581,True,True,-138.55882492414935,10.0,55.0,-30.0,0.0
bounded,final_cluster_910032_positive,2378.0021,2337.686489,-40.31561099999999,-1.6953564086423678,True,True,-107.31560910517624,10.0,60.0,-3.0,0.0
bounded,final_cluster_910032_negative,2524.555074,2334.179503,-190.37557100000004,-7.540955353307533,True,True,-197.3755705155204,10.0,60.0,-63.0,0.0
bounded,final_min_radius_910033_spatial_hash,4105.288402,3294.452805,-810.8355970000002,-19.751002063703492,True,True,-798.835594059406,-7.0,-5.0,0.0,0.0
bounded,final_min_radius_910033_smooth,4126.546548,3292.757876,-833.7886720000001,-20.20548326067253,True,True,-815.7886699596866,-7.0,-5.0,-6.0,0.0
bounded,final_min_radius_910033_positive,4115.006387,3318.686534,-796.3198530000004,-19.35160673178319,True,True,-785.3198532708366,-5.0,0.0,-6.0,0.0
bounded,final_min_radius_910033_negative,4111.344327,3287.384996,-823.959331,-20.041117101014827,True,True,-811.9593317071044,-6.0,0.0,-6.0,0.0
bounded,final_radial_910034_spatial_hash,2797.334711,2767.78216,-29.552550999999767,-1.0564538767488196,True,True,-85.5525520086826,12.0,65.0,-21.0,0.0
bounded,final_radial_910034_smooth,2809.383337,2767.24274,-42.14059700000007,-1.4999945520072666,True,True,-97.14059588762075,12.0,70.0,-27.0,0.0
bounded,final_radial_910034_positive,2850.116434,2736.754842,-113.3615920000002,-3.977437224938307,True,True,-165.36159039378936,10.0,60.0,-18.0,0.0
bounded,final_radial_910034_negative,2904.666612,2724.152465,-180.51414699999987,-6.214625329263079,True,True,-162.51414827002463,8.0,40.0,-66.0,0.0
bounded,final_reception_edge_910035_spatial_hash,4311.79236,3616.008433,-695.7839270000004,-16.13676793564337,True,True,-726.7839264449135,7.0,90.0,-66.0,0.0
bounded,final_reception_edge_910035_smooth,3924.345311,3296.550108,-627.7952030000001,-15.99745061272464,True,True,-625.7952062227005,5.0,50.0,-57.0,0.0
bounded,final_reception_edge_910035_positive,3926.299213,3670.606165,-255.69304799999964,-6.512316920559657,True,True,-278.6930442721532,0.0,50.0,-27.0,0.0
bounded,final_reception_edge_910035_negative,4041.503743,3318.649316,-722.8544270000002,-17.885778981449786,True,True,-669.8544292820202,3.0,55.0,-111.0,0.0
bounded,final_uniform_910036_spatial_hash,3813.133746,3716.235189,-96.89855699999998,-2.541179078799616,True,True,-243.89855550003494,24.0,165.0,-42.0,0.0
bounded,final_uniform_910036_smooth,4208.996732,3791.625403,-417.3713289999996,-9.916171372308868,True,True,-481.3713306481377,8.0,80.0,-24.0,0.0
bounded,final_uniform_910036_positive,3586.211773,3794.670419,208.45864600000004,5.812781263210698,True,True,118.45864808091119,9.0,90.0,-9.0,0.0
bounded,final_uniform_910036_negative,4290.108663,3853.355452,-436.7532110000002,-10.180469664248227,True,True,-459.75321609477305,8.0,90.0,-75.0,0.0
bounded,final_outer_910037_spatial_hash,3053.432797,2877.749382,-175.68341499999997,-5.753636208159197,True,True,-199.68341166880373,16.0,80.0,-72.0,0.0
bounded,final_outer_910037_smooth,3241.040806,2919.166605,-321.8742010000001,-9.931198657052642,True,True,-338.87420683388154,17.0,90.0,-90.0,0.0
bounded,final_outer_910037_positive,2958.325433,2857.160916,-101.16451700000016,-3.419654777378922,True,True,-146.1645155248125,13.0,65.0,-33.0,0.0
bounded,final_outer_910037_negative,3339.357724,2880.186161,-459.1715629999999,-13.750295743996787,True,True,-387.1715575094074,16.0,80.0,-168.0,0.0
bounded,final_cluster_910038_spatial_hash,2836.752263,2656.066787,-180.68547599999965,-6.369448554133383,True,True,-206.68547777600293,11.0,60.0,-45.0,0.0
bounded,final_cluster_910038_smooth,2741.664196,2640.893107,-100.7710890000003,-3.675544552357002,True,True,-135.7710874318377,11.0,60.0,-36.0,0.0
bounded,final_cluster_910038_positive,2670.871389,2645.570069,-25.301320000000032,-0.9473058157799641,True,True,-84.30131991812505,11.0,60.0,-12.0,0.0
bounded,final_cluster_910038_negative,2797.836419,2646.493413,-151.34300600000006,-5.409287153896325,True,True,-165.34300812818765,11.0,60.0,-57.0,0.0
bounded,final_min_radius_910039_spatial_hash,4208.010124,3356.993347,-851.0167770000003,-20.223734067232968,True,True,-932.0167764158855,12.0,75.0,-6.0,0.0
bounded,final_min_radius_910039_smooth,4466.941157,3367.685207,-1099.2559500000002,-24.60869555618371,True,True,-1164.255953583539,9.0,65.0,-9.0,0.0
bounded,final_min_radius_910039_positive,3936.397508,3395.23578,-541.161728,-13.747639228512586,True,True,-534.1617303846392,-4.0,0.0,-3.0,0.0
bounded,final_min_radius_910039_negative,4334.811703,3370.149271,-964.6624320000001,-22.253848565841615,True,True,-993.6624271750889,8.0,60.0,-39.0,0.0
bounded,final_radial_910040_spatial_hash,2424.83846,2537.788083,112.94962299999997,4.658026704178875,True,True,59.94962591514036,11.0,60.0,-18.0,0.0
bounded,final_radial_910040_smooth,2556.681368,2452.069889,-104.61147900000014,-4.091690122568304,True,True,-146.61147801688617,12.0,60.0,-30.0,0.0
bounded,final_radial_910040_positive,2519.159165,2422.537382,-96.62178300000005,-3.8354775014781572,True,True,-155.62178284106585,10.0,55.0,-6.0,0.0
bounded,final_radial_910040_negative,2586.715553,2440.189415,-146.52613800000017,-5.664563226910024,True,True,-181.52613757803465,11.0,60.0,-36.0,0.0
bounded,final_reception_edge_910041_spatial_hash,4122.13283,3472.37566,-649.7571699999994,-15.762645135333974,True,True,-649.7571698918296,3.0,30.0,-33.0,0.0
bounded,final_reception_edge_910041_smooth,4409.65228,3463.755066,-945.8972140000001,-21.450607756310436,True,True,-913.8972138839695,0.0,25.0,-57.0,0.0
bounded,final_reception_edge_910041_positive,3659.46198,3489.16121,-170.30076999999983,-4.653710598190175,True,True,-204.30076675726286,5.0,50.0,-21.0,0.0
bounded,final_reception_edge_910041_negative,4343.444106,3498.836824,-844.6072819999999,-19.44556580878446,True,True,-806.6072800113616,4.0,45.0,-87.0,0.0
bounded,final_uniform_910042_spatial_hash,4222.339713,3382.514649,-839.8250640000001,-19.890040145616293,True,True,-854.8250645628077,9.0,75.0,-69.0,0.0
bounded,final_uniform_910042_smooth,3773.290307,3315.742761,-457.54754600000024,-12.12595662600313,True,True,-465.5475436673919,8.0,75.0,-75.0,0.0
bounded,final_uniform_910042_positive,4362.122605,3237.805126,-1124.3174789999994,-25.77455016306217,True,True,-1176.3174754647257,8.0,65.0,-21.0,0.0
bounded,final_uniform_910042_negative,3699.563045,3370.108406,-329.45463900000004,-8.905231104123546,True,True,-290.4546338568666,8.0,70.0,-117.0,0.0
bounded,final_outer_910043_spatial_hash,3291.00066,3680.266836,389.26617599999963,11.828201091883095,True,True,216.2661741091033,26.0,165.0,-18.0,0.0
bounded,final_outer_910043_smooth,3950.561827,3669.943014,-280.61881300000005,-7.103263416411276,True,True,-319.61881347457165,9.0,75.0,-45.0,0.0
bounded,final_outer_910043_positive,3275.591627,3679.007245,403.415618,12.31580929303675,True,True,232.4156175551584,25.0,155.0,-9.0,0.0
bounded,final_outer_910043_negative,4091.584833,3664.623713,-426.96111999999994,-10.435103692740666,True,True,-408.96112099334823,9.0,75.0,-102.0,0.0
bounded,final_cluster_910044_spatial_hash,2161.366109,2088.289992,-73.07611700000007,-3.381015215132166,True,True,-115.07611760858777,10.0,50.0,-18.0,0.0
bounded,final_cluster_910044_smooth,2191.09706,2113.840827,-77.25623300000007,-3.5259155977325873,True,True,-110.25623380917068,10.0,50.0,-27.0,0.0
bounded,final_cluster_910044_positive,2100.923427,2057.477792,-43.44563500000004,-2.0679304367621776,True,True,-103.445634984859,10.0,50.0,0.0,0.0
bounded,final_cluster_910044_negative,2250.355345,2080.856792,-169.4985529999999,-7.532079472542142,True,True,-169.49855333854634,10.0,50.0,-60.0,0.0
