case_id,seed,family,source_count,error_mode,rounding,variant,current_s,candidate_s,change_s,change_pct,current_success,candidate_success
dispatch_development_cluster_2026091318_smooth,2026091318,cluster,14,smooth,bounded,SERVICE_PAIR,1945.030469,1959.148189,14.117719999999963,0.725835416206011,True,True
dispatch_development_cluster_2026091318_spatial_hash,2026091318,cluster,14,spatial_hash,bounded,SERVICE_PAIR,1949.611193,1975.518841,25.90764800000011,1.3288622928007587,True,True
dispatch_development_cluster_2026091319_negative,2026091319,cluster,15,negative,bounded,SERVICE_PAIR,2271.63164,2301.375707,29.744067000000086,1.3093701670751523,True,True
dispatch_development_cluster_2026091319_positive,2026091319,cluster,15,positive,bounded,SERVICE_PAIR,2219.447558,2291.21611,71.768552,3.2336223372933626,True,True
dispatch_development_cluster_2026091319_smooth,2026091319,cluster,15,smooth,bounded,SERVICE_PAIR,2294.436687,2324.808796,30.37210899999991,1.3237283544185185,True,True
dispatch_development_cluster_2026091319_spatial_hash,2026091319,cluster,15,spatial_hash,bounded,SERVICE_PAIR,2249.711219,2322.974707,73.26348800000005,3.256572993958118,True,True
dispatch_development_cluster_2026091320_negative,2026091320,cluster,16,negative,bounded,SERVICE_PAIR,1057.408694,1020.372483,-37.03621099999998,-3.5025445894432905,True,True
dispatch_development_cluster_2026091320_positive,2026091320,cluster,16,positive,bounded,SERVICE_PAIR,1042.350538,1038.617316,-3.7332219999998415,-0.3581541778798214,True,True
dispatch_development_cluster_2026091320_smooth,2026091320,cluster,16,smooth,bounded,SERVICE_PAIR,960.362381,1012.74613,52.383748999999966,5.454581524263169,True,True
dispatch_development_cluster_2026091320_spatial_hash,2026091320,cluster,16,spatial_hash,bounded,SERVICE_PAIR,1026.581858,1008.848261,-17.73359700000003,-1.727441105821692,True,True
dispatch_development_min_radius_2026091321_negative,2026091321,min_radius,10,negative,bounded,SERVICE_PAIR,3289.570746,3305.58651,16.015764000000217,0.48686485978375327,True,True
dispatch_development_min_radius_2026091321_positive,2026091321,min_radius,10,positive,bounded,SERVICE_PAIR,3216.437047,3236.819385,20.38233799999989,0.6336930492393922,True,True
dispatch_development_min_radius_2026091321_smooth,2026091321,min_radius,10,smooth,bounded,SERVICE_PAIR,3274.410576,3299.801781,25.3912049999999,0.7754435313062524,True,True
dispatch_development_min_radius_2026091321_spatial_hash,2026091321,min_radius,10,spatial_hash,bounded,SERVICE_PAIR,3255.97061,3273.832951,17.862341000000015,0.5486026484741613,True,True
dispatch_development_min_radius_2026091322_negative,2026091322,min_radius,11,negative,bounded,SERVICE_PAIR,3381.5369,3711.193345,329.6564450000001,9.748716478592922,True,True
dispatch_development_min_radius_2026091322_positive,2026091322,min_radius,11,positive,bounded,SERVICE_PAIR,3287.74129,3614.395699,326.6544090000002,9.935526557200625,True,True
dispatch_development_min_radius_2026091322_smooth,2026091322,min_radius,11,smooth,bounded,SERVICE_PAIR,3332.533794,3654.361936,321.82814199999984,9.657160643934937,True,True
dispatch_development_min_radius_2026091322_spatial_hash,2026091322,min_radius,11,spatial_hash,bounded,SERVICE_PAIR,3306.61828,3629.123517,322.50523699999985,9.753325291602755,True,True
dispatch_development_min_radius_2026091323_negative,2026091323,min_radius,12,negative,bounded,SERVICE_PAIR,3591.413651,3892.324565,300.91091400000005,8.378620321728025,True,True
dispatch_development_min_radius_2026091323_positive,2026091323,min_radius,12,positive,bounded,SERVICE_PAIR,3486.139701,3444.577785,-41.56191600000011,-1.1922045461367548,True,True
dispatch_development_min_radius_2026091323_smooth,2026091323,min_radius,12,smooth,bounded,SERVICE_PAIR,3501.546796,3429.817495,-71.7293010000003,-2.0485032809483106,True,True
dispatch_development_min_radius_2026091323_spatial_hash,2026091323,min_radius,12,spatial_hash,bounded,SERVICE_PAIR,3465.40647,3874.382245,408.9757749999999,11.801668247015185,True,True
dispatch_development_min_radius_2026091324_negative,2026091324,min_radius,13,negative,bounded,SERVICE_PAIR,4124.705997,4392.146918,267.44092100000034,6.483878395078735,True,True
dispatch_development_min_radius_2026091324_positive,2026091324,min_radius,13,positive,bounded,SERVICE_PAIR,4176.069137,4404.97265,228.9035129999993,5.4813152151125255,True,True
dispatch_development_min_radius_2026091324_smooth,2026091324,min_radius,13,smooth,bounded,SERVICE_PAIR,4120.76063,4358.951224,238.1905940000006,5.780257952037382,True,True
dispatch_development_min_radius_2026091324_spatial_hash,2026091324,min_radius,13,spatial_hash,bounded,SERVICE_PAIR,4171.698707,4431.852551,260.1538440000004,6.236160908827593,True,True
dispatch_development_min_radius_2026091325_negative,2026091325,min_radius,14,negative,bounded,SERVICE_PAIR,3319.663532,4022.21191,702.548378,21.1632405280765,True,True
dispatch_development_min_radius_2026091325_positive,2026091325,min_radius,14,positive,bounded,SERVICE_PAIR,3429.445466,4067.764131,638.3186649999998,18.612882791937647,True,True
dispatch_development_min_radius_2026091325_smooth,2026091325,min_radius,14,smooth,bounded,SERVICE_PAIR,3431.624371,4036.185014,604.5606430000003,17.617331550300964,True,True
dispatch_development_min_radius_2026091325_spatial_hash,2026091325,min_radius,14,spatial_hash,bounded,SERVICE_PAIR,3385.645175,4074.197585,688.5524099999998,20.337406148888594,True,True
dispatch_development_min_radius_2026091326_negative,2026091326,min_radius,15,negative,bounded,SERVICE_PAIR,3916.261661,4037.853946,121.59228500000017,3.104804926873861,True,True
dispatch_development_min_radius_2026091326_positive,2026091326,min_radius,15,positive,bounded,SERVICE_PAIR,3843.229319,4142.765412,299.5360929999997,7.7938646939220035,True,True
dispatch_development_min_radius_2026091326_smooth,2026091326,min_radius,15,smooth,bounded,SERVICE_PAIR,3847.122461,4126.719289,279.59682799999973,7.2676872346642885,True,True
dispatch_development_min_radius_2026091326_spatial_hash,2026091326,min_radius,15,spatial_hash,bounded,SERVICE_PAIR,3879.825385,4081.113975,201.2885900000001,5.188083741557348,True,True
dispatch_development_min_radius_2026091327_negative,2026091327,min_radius,16,negative,bounded,SERVICE_PAIR,3848.031747,3914.049439,66.0176919999999,1.7156223321563857,True,True
dispatch_development_min_radius_2026091327_positive,2026091327,min_radius,16,positive,bounded,SERVICE_PAIR,3792.731434,3882.155099,89.42366500000026,2.3577642276054744,True,True
dispatch_development_min_radius_2026091327_smooth,2026091327,min_radius,16,smooth,bounded,SERVICE_PAIR,3809.876043,3887.779826,77.90378299999975,2.0447852402740274,True,True
dispatch_development_min_radius_2026091327_spatial_hash,2026091327,min_radius,16,spatial_hash,bounded,SERVICE_PAIR,3787.359262,3898.917815,111.55855299999985,2.9455497955873655,True,True
dispatch_development_outer_2026091307_negative,2026091307,outer,10,negative,bounded,SERVICE_PAIR,3550.300633,3374.098613,-176.20201999999972,-4.963016888265859,True,True
dispatch_development_outer_2026091307_positive,2026091307,outer,10,positive,bounded,SERVICE_PAIR,3570.237987,3357.050738,-213.18724900000007,-5.9712335641562415,True,True
dispatch_development_outer_2026091307_smooth,2026091307,outer,10,smooth,bounded,SERVICE_PAIR,3563.44455,3357.047412,-206.39713800000027,-5.7920681830169185,True,True
dispatch_development_outer_2026091307_spatial_hash,2026091307,outer,10,spatial_hash,bounded,SERVICE_PAIR,3575.179805,3390.189292,-184.9905130000002,-5.174299562256568,True,True
dispatch_development_outer_2026091308_negative,2026091308,outer,11,negative,bounded,SERVICE_PAIR,2463.823071,2256.700726,-207.12234499999977,-8.406542963165542,True,True
dispatch_development_outer_2026091308_positive,2026091308,outer,11,positive,bounded,SERVICE_PAIR,2469.935892,2309.266957,-160.66893500000015,-6.5049840168078354,True,True
dispatch_development_outer_2026091308_smooth,2026091308,outer,11,smooth,bounded,SERVICE_PAIR,2500.267471,2304.253003,-196.0144680000003,-7.839739958765413,True,True
dispatch_development_outer_2026091308_spatial_hash,2026091308,outer,11,spatial_hash,bounded,SERVICE_PAIR,2486.35374,2323.223568,-163.13017200000013,-6.561020235197912,True,True
dispatch_development_outer_2026091309_negative,2026091309,outer,12,negative,bounded,SERVICE_PAIR,3490.137784,4413.00578,922.8679960000004,26.442165126853933,True,True
dispatch_development_outer_2026091309_positive,2026091309,outer,12,positive,bounded,SERVICE_PAIR,3557.365423,4480.351527,922.9861039999996,25.94577712012578,True,True
dispatch_development_outer_2026091309_smooth,2026091309,outer,12,smooth,bounded,SERVICE_PAIR,3499.246729,4454.840465,955.5937360000003,27.308555526551448,True,True
dispatch_development_outer_2026091309_spatial_hash,2026091309,outer,12,spatial_hash,bounded,SERVICE_PAIR,3514.631513,4462.666505,948.0349920000003,26.97395128033726,True,True
dispatch_development_outer_2026091310_negative,2026091310,outer,13,negative,bounded,SERVICE_PAIR,2296.26251,2563.181344,266.91883400000006,11.624055735683282,True,True
dispatch_development_outer_2026091310_positive,2026091310,outer,13,positive,bounded,SERVICE_PAIR,2276.989919,2526.887228,249.89730899999995,10.974897469451639,True,True
dispatch_development_outer_2026091310_smooth,2026091310,outer,13,smooth,bounded,SERVICE_PAIR,2282.330133,2543.541531,261.2113979999999,11.444943666263207,True,True
dispatch_development_outer_2026091310_spatial_hash,2026091310,outer,13,spatial_hash,bounded,SERVICE_PAIR,2274.996842,2537.488648,262.491806,11.538117379065804,True,True
dispatch_development_outer_2026091311_negative,2026091311,outer,14,negative,bounded,SERVICE_PAIR,3722.404984,4019.417115,297.0121310000004,7.979038612849676,True,True
dispatch_development_outer_2026091311_positive,2026091311,outer,14,positive,bounded,SERVICE_PAIR,3648.855935,4106.003383,457.14744800000017,12.528514584942085,True,True
dispatch_development_outer_2026091311_smooth,2026091311,outer,14,smooth,bounded,SERVICE_PAIR,3729.360382,4059.209579,329.849197,8.844658687104602,True,True
dispatch_development_outer_2026091311_spatial_hash,2026091311,outer,14,spatial_hash,bounded,SERVICE_PAIR,3727.54899,4109.94917,382.4001800000001,10.25875665285354,True,True
dispatch_development_outer_2026091312_negative,2026091312,outer,15,negative,bounded,SERVICE_PAIR,2613.224342,2492.875147,-120.34919499999978,-4.60539086008559,True,True
dispatch_development_outer_2026091312_positive,2026091312,outer,15,positive,bounded,SERVICE_PAIR,2621.262597,2450.847882,-170.4147149999999,-6.501245437791592,True,True
dispatch_development_outer_2026091312_smooth,2026091312,outer,15,smooth,bounded,SERVICE_PAIR,2649.832806,2484.39992,-165.43288600000005,-6.243144308026205,True,True
dispatch_development_outer_2026091312_spatial_hash,2026091312,outer,15,spatial_hash,bounded,SERVICE_PAIR,2673.028515,2498.965949,-174.06256600000006,-6.511811042165405,True,True
dispatch_development_outer_2026091313_negative,2026091313,outer,16,negative,bounded,SERVICE_PAIR,3913.776992,4568.206723,654.4297310000002,16.721180903707467,True,True
dispatch_development_outer_2026091313_positive,2026091313,outer,16,positive,bounded,SERVICE_PAIR,3948.108987,4637.247524,689.1385370000003,17.45490155588758,True,True
dispatch_development_outer_2026091313_smooth,2026091313,outer,16,smooth,bounded,SERVICE_PAIR,3981.396854,4632.565696,651.1688419999996,16.355285993301273,True,True
dispatch_development_outer_2026091313_spatial_hash,2026091313,outer,16,spatial_hash,bounded,SERVICE_PAIR,3900.064825,4583.689162,683.6243369999997,17.528537798086475,True,True
dispatch_development_radial_2026091328_negative,2026091328,radial,10,negative,bounded,SERVICE_PAIR,2834.369393,2842.11046,7.74106699999993,0.2731142602343306,True,True
dispatch_development_radial_2026091328_positive,2026091328,radial,10,positive,bounded,SERVICE_PAIR,2981.274825,2837.882935,-143.39188999999988,-4.809750808532042,True,True
dispatch_development_radial_2026091328_smooth,2026091328,radial,10,smooth,bounded,SERVICE_PAIR,2871.895562,2791.46685,-80.42871200000036,-2.8005444579603522,True,True
dispatch_development_radial_2026091328_spatial_hash,2026091328,radial,10,spatial_hash,bounded,SERVICE_PAIR,2796.855461,2865.991209,69.1357479999997,2.471909934712202,True,True
dispatch_development_radial_2026091329_negative,2026091329,radial,11,negative,bounded,SERVICE_PAIR,2496.202771,2663.37097,167.16819899999973,6.696899824890057,True,True
dispatch_development_radial_2026091329_positive,2026091329,radial,11,positive,bounded,SERVICE_PAIR,2488.521843,2651.281075,162.75923199999988,6.540397965877931,True,True
dispatch_development_radial_2026091329_smooth,2026091329,radial,11,smooth,bounded,SERVICE_PAIR,2536.076704,2635.016123,98.93941899999982,3.9012786499694085,True,True
dispatch_development_radial_2026091329_spatial_hash,2026091329,radial,11,spatial_hash,bounded,SERVICE_PAIR,2496.899004,2657.76892,160.8699160000001,6.442788264254529,True,True
dispatch_development_radial_2026091330_negative,2026091330,radial,12,negative,bounded,SERVICE_PAIR,2450.979019,2457.007335,6.028315999999904,0.2459554305960232,True,True
dispatch_development_radial_2026091330_positive,2026091330,radial,12,positive,bounded,SERVICE_PAIR,2506.072129,2508.988579,2.9164499999997133,0.11637534156543339,True,True
dispatch_development_radial_2026091330_smooth,2026091330,radial,12,smooth,bounded,SERVICE_PAIR,2464.931869,2464.931869,0.0,0.0,True,True
dispatch_development_radial_2026091330_spatial_hash,2026091330,radial,12,spatial_hash,bounded,SERVICE_PAIR,2444.825497,2656.201077,211.37558000000035,8.64583506100438,True,True
dispatch_development_radial_2026091331_negative,2026091331,radial,13,negative,bounded,SERVICE_PAIR,2611.181217,2817.327383,206.146166,7.894747582354422,True,True
dispatch_development_radial_2026091331_positive,2026091331,radial,13,positive,bounded,SERVICE_PAIR,2721.37942,2876.968173,155.588753,5.717275285340406,True,True
dispatch_development_radial_2026091331_smooth,2026091331,radial,13,smooth,bounded,SERVICE_PAIR,2713.383795,3055.55565,342.1718549999996,12.6105218005107,True,True
dispatch_development_radial_2026091331_spatial_hash,2026091331,radial,13,spatial_hash,bounded,SERVICE_PAIR,2626.491412,2809.645139,183.15372700000034,6.973322896210576,True,True
dispatch_development_radial_2026091332_negative,2026091332,radial,14,negative,bounded,SERVICE_PAIR,2865.319336,2618.238013,-247.08132299999988,-8.623168799919057,True,True
dispatch_development_radial_2026091332_positive,2026091332,radial,14,positive,bounded,SERVICE_PAIR,2621.58224,2700.731054,79.14881399999967,3.019123825007286,True,True
dispatch_development_radial_2026091332_smooth,2026091332,radial,14,smooth,bounded,SERVICE_PAIR,2531.561178,2613.505261,81.94408299999986,3.2368991795307167,True,True
dispatch_development_radial_2026091332_spatial_hash,2026091332,radial,14,spatial_hash,bounded,SERVICE_PAIR,2562.979481,2555.51163,-7.467850999999882,-0.29137381143161667,True,True
dispatch_development_radial_2026091333_negative,2026091333,radial,15,negative,bounded,SERVICE_PAIR,2434.230595,2583.276887,149.046292,6.122932326384634,True,True
dispatch_development_radial_2026091333_positive,2026091333,radial,15,positive,bounded,SERVICE_PAIR,2465.979075,2594.391226,128.412151,5.20734957980129,True,True
dispatch_development_radial_2026091333_smooth,2026091333,radial,15,smooth,bounded,SERVICE_PAIR,2483.307474,2602.125459,118.81798499999968,4.784666669110171,True,True
dispatch_development_radial_2026091333_spatial_hash,2026091333,radial,15,spatial_hash,bounded,SERVICE_PAIR,2543.111503,3062.872159,519.7606559999999,20.43798140139983,True,True
dispatch_development_radial_2026091334_negative,2026091334,radial,16,negative,bounded,SERVICE_PAIR,1733.643185,1619.831762,-113.81142299999988,-6.564870094649833,True,True
dispatch_development_radial_2026091334_positive,2026091334,radial,16,positive,bounded,SERVICE_PAIR,1741.166776,1552.708262,-188.45851399999992,-10.82369113617867,True,True
dispatch_development_radial_2026091334_smooth,2026091334,radial,16,smooth,bounded,SERVICE_PAIR,2678.714042,1545.291154,-1133.422888,-42.31220168442302,True,True
dispatch_development_radial_2026091334_spatial_hash,2026091334,radial,16,spatial_hash,bounded,SERVICE_PAIR,1820.653163,1586.488107,-234.16505600000005,-12.861596088634041,True,True
dispatch_development_reception_edge_2026091335_negative,2026091335,reception_edge,10,negative,bounded,SERVICE_PAIR,3549.83371,3584.074787,34.24107700000013,0.9645825635026695,True,True
dispatch_development_reception_edge_2026091335_positive,2026091335,reception_edge,10,positive,bounded,SERVICE_PAIR,3578.292354,3627.96575,49.673395999999684,1.3881871877928553,True,True
dispatch_development_reception_edge_2026091335_smooth,2026091335,reception_edge,10,smooth,bounded,SERVICE_PAIR,3594.469725,3696.473969,102.0042440000002,2.8378106314416174,True,True
dispatch_development_reception_edge_2026091335_spatial_hash,2026091335,reception_edge,10,spatial_hash,bounded,SERVICE_PAIR,3568.151988,3621.527897,53.375908999999865,1.4958978535529743,True,True
dispatch_development_reception_edge_2026091336_negative,2026091336,reception_edge,11,negative,bounded,SERVICE_PAIR,3056.657098,3607.629648,550.97255,18.025330690855256,True,True
dispatch_development_reception_edge_2026091336_positive,2026091336,reception_edge,11,positive,bounded,SERVICE_PAIR,3044.456745,3669.326757,624.8700119999999,20.524844474346438,True,True
dispatch_development_reception_edge_2026091336_smooth,2026091336,reception_edge,11,smooth,bounded,SERVICE_PAIR,3018.504622,3412.695899,394.1912769999999,13.059157641402486,True,True
dispatch_development_reception_edge_2026091336_spatial_hash,2026091336,reception_edge,11,spatial_hash,bounded,SERVICE_PAIR,3067.356765,3616.329391,548.9726260000002,17.897253826618375,True,True
dispatch_development_reception_edge_2026091337_negative,2026091337,reception_edge,12,negative,bounded,SERVICE_PAIR,3590.720038,3870.658835,279.93879700000025,7.796174417316126,True,True
dispatch_development_reception_edge_2026091337_positive,2026091337,reception_edge,12,positive,bounded,SERVICE_PAIR,3931.425931,3943.17269,11.746758999999656,0.29879130895928974,True,True
dispatch_development_reception_edge_2026091337_smooth,2026091337,reception_edge,12,smooth,bounded,SERVICE_PAIR,3911.745014,3902.627013,-9.118001000000277,-0.23309292828053163,True,True
dispatch_development_reception_edge_2026091337_spatial_hash,2026091337,reception_edge,12,spatial_hash,bounded,SERVICE_PAIR,3627.563015,3918.299107,290.73609199999964,8.014639326672036,True,True
dispatch_development_reception_edge_2026091338_negative,2026091338,reception_edge,13,negative,bounded,SERVICE_PAIR,3940.946121,4494.384827,553.4387059999999,14.043295417080381,True,True
dispatch_development_reception_edge_2026091338_positive,2026091338,reception_edge,13,positive,bounded,SERVICE_PAIR,3951.768423,4432.651669,480.8832459999999,12.16881139089967,True,True
dispatch_development_reception_edge_2026091338_smooth,2026091338,reception_edge,13,smooth,bounded,SERVICE_PAIR,3977.289486,4424.729434,447.43994799999973,11.249871289856618,True,True
dispatch_development_reception_edge_2026091338_spatial_hash,2026091338,reception_edge,13,spatial_hash,bounded,SERVICE_PAIR,3930.673356,4481.094118,550.4207620000002,14.003218078648217,True,True
dispatch_development_reception_edge_2026091339_negative,2026091339,reception_edge,14,negative,bounded,SERVICE_PAIR,3772.223662,4227.429433,455.20577100000037,12.067305965592045,True,True
dispatch_development_reception_edge_2026091339_positive,2026091339,reception_edge,14,positive,bounded,SERVICE_PAIR,3912.568597,4155.807232,243.23863500000016,6.216852918221183,True,True
dispatch_development_reception_edge_2026091339_smooth,2026091339,reception_edge,14,smooth,bounded,SERVICE_PAIR,3889.557319,4233.071668,343.5143489999996,8.831708105237968,True,True
dispatch_development_reception_edge_2026091339_spatial_hash,2026091339,reception_edge,14,spatial_hash,bounded,SERVICE_PAIR,3923.446386,4259.850934,336.404548,8.57421039829649,True,True
dispatch_development_reception_edge_2026091340_negative,2026091340,reception_edge,15,negative,bounded,SERVICE_PAIR,4207.406019,4865.098365,657.6923459999998,15.631777466447549,True,True
dispatch_development_reception_edge_2026091340_positive,2026091340,reception_edge,15,positive,bounded,SERVICE_PAIR,4204.956573,4921.616093,716.6595199999992,17.043208593441015,True,True
dispatch_development_reception_edge_2026091340_smooth,2026091340,reception_edge,15,smooth,bounded,SERVICE_PAIR,4211.04073,4896.541721,685.5009909999999,16.278659717451838,True,True
dispatch_development_reception_edge_2026091340_spatial_hash,2026091340,reception_edge,15,spatial_hash,bounded,SERVICE_PAIR,4202.863157,4888.958102,686.0949449999998,16.324465474382333,True,True
dispatch_development_reception_edge_2026091341_negative,2026091341,reception_edge,16,negative,bounded,SERVICE_PAIR,4069.975775,4086.690589,16.714813999999933,0.41068583510179835,True,True
dispatch_development_reception_edge_2026091341_positive,2026091341,reception_edge,16,positive,bounded,SERVICE_PAIR,3938.445409,4663.388663,724.9432539999998,18.406837691424748,True,True
dispatch_development_reception_edge_2026091341_smooth,2026091341,reception_edge,16,smooth,bounded,SERVICE_PAIR,4027.782147,4130.590454,102.80830700000024,2.5524793359684272,True,True
dispatch_development_reception_edge_2026091341_spatial_hash,2026091341,reception_edge,16,spatial_hash,bounded,SERVICE_PAIR,4010.982083,4848.110518,837.1284350000005,20.87090936028,True,True
dispatch_development_uniform_2026091300_negative,2026091300,uniform,10,negative,bounded,SERVICE_PAIR,3155.858457,3157.772691,1.914234000000306,0.06065652265723198,True,True
dispatch_development_uniform_2026091300_positive,2026091300,uniform,10,positive,bounded,SERVICE_PAIR,3170.951423,3165.880598,-5.070824999999786,-0.15991493793374723,True,True
dispatch_development_uniform_2026091300_smooth,2026091300,uniform,10,smooth,bounded,SERVICE_PAIR,3218.724698,3219.643578,0.918880000000172,0.028547952565527446,True,True
dispatch_development_uniform_2026091300_spatial_hash,2026091300,uniform,10,spatial_hash,bounded,SERVICE_PAIR,3174.491753,3175.875575,1.3838220000002366,0.04359192298082348,True,True
dispatch_development_uniform_2026091301_negative,2026091301,uniform,11,negative,bounded,SERVICE_PAIR,3722.752628,3959.766674,237.01404599999978,6.366634307564301,True,True
dispatch_development_uniform_2026091301_positive,2026091301,uniform,11,positive,bounded,SERVICE_PAIR,3583.856524,3864.219293,280.3627690000003,7.822935073502402,True,True
dispatch_development_uniform_2026091301_smooth,2026091301,uniform,11,smooth,bounded,SERVICE_PAIR,3739.757401,4009.109219,269.3518180000001,7.202387457752635,True,True
dispatch_development_uniform_2026091301_spatial_hash,2026091301,uniform,11,spatial_hash,bounded,SERVICE_PAIR,3422.535735,3902.456331,479.92059599999993,14.022369177688066,True,True
dispatch_development_uniform_2026091302_negative,2026091302,uniform,12,negative,bounded,SERVICE_PAIR,3094.316653,3032.124366,-62.19228699999985,-2.009887609262717,True,True
dispatch_development_uniform_2026091302_positive,2026091302,uniform,12,positive,bounded,SERVICE_PAIR,2898.779189,3018.142773,119.36358400000017,4.117719088537308,True,True
dispatch_development_uniform_2026091302_smooth,2026091302,uniform,12,smooth,bounded,SERVICE_PAIR,2905.445945,3062.715242,157.26929700000028,5.4129142299358834,True,True
dispatch_development_uniform_2026091302_spatial_hash,2026091302,uniform,12,spatial_hash,bounded,SERVICE_PAIR,3061.054645,3032.085404,-28.96924100000024,-0.9463810470459633,True,True
dispatch_development_uniform_2026091303_negative,2026091303,uniform,13,negative,bounded,SERVICE_PAIR,3197.227235,4328.225338,1130.9981030000004,35.374342199358885,True,True
dispatch_development_uniform_2026091303_positive,2026091303,uniform,13,positive,bounded,SERVICE_PAIR,3234.735105,4413.97214,1179.2370349999997,36.45544369853431,True,True
dispatch_development_uniform_2026091303_smooth,2026091303,uniform,13,smooth,bounded,SERVICE_PAIR,3253.01159,4468.29734,1215.28575,37.35878942872135,True,True
dispatch_development_uniform_2026091303_spatial_hash,2026091303,uniform,13,spatial_hash,bounded,SERVICE_PAIR,3189.318307,4388.161005,1198.842698,37.58930851676825,True,True
dispatch_development_uniform_2026091304_negative,2026091304,uniform,14,negative,bounded,SERVICE_PAIR,3380.876498,4255.370256,874.4937580000001,25.865888875778744,True,True
dispatch_development_uniform_2026091304_positive,2026091304,uniform,14,positive,bounded,SERVICE_PAIR,3510.868562,3925.481368,414.6128060000001,11.809408375111929,True,True
dispatch_development_uniform_2026091304_smooth,2026091304,uniform,14,smooth,bounded,SERVICE_PAIR,3466.657513,3983.431249,516.7737360000001,14.906974053886014,True,True
dispatch_development_uniform_2026091304_spatial_hash,2026091304,uniform,14,spatial_hash,bounded,SERVICE_PAIR,3449.560056,3973.533229,523.9731730000003,15.18956517624983,True,True
dispatch_development_uniform_2026091305_negative,2026091305,uniform,15,negative,bounded,SERVICE_PAIR,3628.466106,4229.911455,601.4453490000005,16.575746649678113,True,True
dispatch_development_uniform_2026091305_positive,2026091305,uniform,15,positive,bounded,SERVICE_PAIR,3431.008674,4275.789945,844.7812710000003,24.621950897463705,True,True
dispatch_development_uniform_2026091305_smooth,2026091305,uniform,15,smooth,bounded,SERVICE_PAIR,3453.452409,4363.603224,910.1508150000004,26.354809831114736,True,True
dispatch_development_uniform_2026091305_spatial_hash,2026091305,uniform,15,spatial_hash,bounded,SERVICE_PAIR,3593.188085,4412.605513,819.4174280000007,22.804746331557556,True,True
dispatch_development_uniform_2026091306_negative,2026091306,uniform,16,negative,bounded,SERVICE_PAIR,3967.752616,4373.170131,405.41751499999964,10.217812304253782,True,True
dispatch_development_uniform_2026091306_positive,2026091306,uniform,16,positive,bounded,SERVICE_PAIR,3812.04901,4193.869011,381.8200009999996,10.016135679220973,True,True
dispatch_development_uniform_2026091306_smooth,2026091306,uniform,16,smooth,bounded,SERVICE_PAIR,3935.194121,4271.125208,335.9310870000004,8.536582355805988,True,True
dispatch_development_uniform_2026091306_spatial_hash,2026091306,uniform,16,spatial_hash,bounded,SERVICE_PAIR,4157.072183,4315.020812,157.94862899999953,3.7995161509563724,True,True
dispatch_development_cluster_2026091314_negative,2026091314,cluster,10,negative,pre_round_stress,SERVICE_PAIR,2079.856384,2179.746644,99.89025999999967,4.802747957428188,True,True
dispatch_development_cluster_2026091314_positive,2026091314,cluster,10,positive,pre_round_stress,SERVICE_PAIR,2072.141561,2124.838049,52.696488000000045,2.5430930488440806,True,True
dispatch_development_cluster_2026091314_smooth,2026091314,cluster,10,smooth,pre_round_stress,SERVICE_PAIR,2097.484088,2176.490963,79.00687500000004,3.7667449041453693,True,True
dispatch_development_cluster_2026091314_spatial_hash,2026091314,cluster,10,spatial_hash,pre_round_stress,SERVICE_PAIR,2091.245364,2152.215982,60.970618000000286,2.9155171865332674,True,True
dispatch_development_cluster_2026091315_negative,2026091315,cluster,11,negative,pre_round_stress,SERVICE_PAIR,2389.457857,2221.962804,-167.4950530000001,-7.009751291880606,True,True
dispatch_development_cluster_2026091315_positive,2026091315,cluster,11,positive,pre_round_stress,SERVICE_PAIR,2173.835339,2199.158956,25.323617000000013,1.1649280212570945,True,True
dispatch_development_cluster_2026091315_smooth,2026091315,cluster,11,smooth,pre_round_stress,SERVICE_PAIR,2344.293234,2225.77373,-118.51950400000032,-5.055660370514903,True,True
dispatch_development_cluster_2026091315_spatial_hash,2026091315,cluster,11,spatial_hash,pre_round_stress,SERVICE_PAIR,2143.954058,2194.614294,50.66023600000017,2.3629347751629837,True,True
dispatch_development_cluster_2026091316_negative,2026091316,cluster,12,negative,pre_round_stress,SERVICE_PAIR,2420.620371,2370.547082,-50.07328899999993,-2.0686138809661303,True,True
dispatch_development_cluster_2026091316_positive,2026091316,cluster,12,positive,pre_round_stress,SERVICE_PAIR,2218.631645,2284.454484,65.82283899999993,2.9668214256449943,True,True
dispatch_development_cluster_2026091316_smooth,2026091316,cluster,12,smooth,pre_round_stress,SERVICE_PAIR,2345.093551,2398.466161,53.372609999999895,2.2759266886065443,True,True
dispatch_development_cluster_2026091316_spatial_hash,2026091316,cluster,12,spatial_hash,pre_round_stress,SERVICE_PAIR,2262.106806,2359.217016,97.11021000000028,4.292910031587627,True,True
dispatch_development_cluster_2026091317_negative,2026091317,cluster,13,negative,pre_round_stress,SERVICE_PAIR,2385.802207,2306.130705,-79.67150200000015,-3.339400968204409,True,True
dispatch_development_cluster_2026091317_positive,2026091317,cluster,13,positive,pre_round_stress,SERVICE_PAIR,2267.381063,2305.7019,38.32083700000021,1.6900924871136258,True,True
dispatch_development_cluster_2026091317_smooth,2026091317,cluster,13,smooth,pre_round_stress,SERVICE_PAIR,2486.693204,2302.185612,-184.50759199999993,-7.419797170925957,True,True
dispatch_development_cluster_2026091317_spatial_hash,2026091317,cluster,13,spatial_hash,pre_round_stress,SERVICE_PAIR,2526.475948,2288.86563,-237.610318,-9.40481219257584,True,True
